datetime,date,hour,demand,supply,loadshed,peak
2022-09-01T00:00,2022-09-01,0,,,1261,
2022-09-01T01:00,2022-09-01,1,,,1076,
2022-09-01T02:00,2022-09-01,2,,,995,
2022-09-01T03:00,2022-09-01,3,,,793,
2022-09-01T04:00,2022-09-01,4,,,546,
2022-09-01T05:00,2022-09-01,5,,,342,
2022-09-01T06:00,2022-09-01,6,,,168,
2022-09-01T07:00,2022-09-01,7,,,68,
2022-09-01T08:00,2022-09-01,8,,,269,
2022-09-01T09:00,2022-09-01,9,,,397,
2022-09-01T10:00,2022-09-01,10,,,783,
2022-09-01T11:00,2022-09-01,11,,,887,
2022-09-01T12:00,2022-09-01,12,,,909,day
2022-09-01T13:00,2022-09-01,13,,,925,
2022-09-01T14:00,2022-09-01,14,,,1020,
2022-09-01T15:00,2022-09-01,15,,,957,
2022-09-01T16:00,2022-09-01,16,,,738,
2022-09-01T17:00,2022-09-01,17,,,589,
2022-09-01T18:00,2022-09-01,18,,,200,
2022-09-01T19:00,2022-09-01,19,,,955,
2022-09-01T20:00,2022-09-01,20,,,911,
2022-09-01T21:00,2022-09-01,21,,,906,evening
2022-09-01T22:00,2022-09-01,22,,,846,
2022-09-01T23:00,2022-09-01,23,,,1012,
2022-09-02T00:00,2022-09-02,0,,,237,
2022-09-02T01:00,2022-09-02,1,,,1109,
2022-09-02T02:00,2022-09-02,2,,,864,
2022-09-02T03:00,2022-09-02,3,,,940,
2022-09-02T04:00,2022-09-02,4,,,577,
2022-09-02T05:00,2022-09-02,5,,,389,
2022-09-02T06:00,2022-09-02,6,,,171,
2022-09-02T07:00,2022-09-02,7,,,48,
2022-09-02T08:00,2022-09-02,8,,,0,
2022-09-02T09:00,2022-09-02,9,,,0,
2022-09-02T10:00,2022-09-02,10,,,0,
2022-09-02T11:00,2022-09-02,11,,,0,
2022-09-02T12:00,2022-09-02,12,,,0,day
2022-09-02T13:00,2022-09-02,13,,,203,
2022-09-02T14:00,2022-09-02,14,,,78,
2022-09-02T15:00,2022-09-02,15,,,0,
2022-09-02T16:00,2022-09-02,16,,,0,
2022-09-02T17:00,2022-09-02,17,,,0,
2022-09-02T18:00,2022-09-02,18,,,0,
2022-09-02T19:00,2022-09-02,19,,,275,
2022-09-02T20:00,2022-09-02,20,,,192,
2022-09-02T21:00,2022-09-02,21,,,212,evening
2022-09-02T22:00,2022-09-02,22,,,203,
2022-09-02T23:00,2022-09-02,23,,,200,
2022-09-03T00:00,2022-09-03,0,,,96,
2022-09-03T01:00,2022-09-03,1,,,185,
2022-09-03T02:00,2022-09-03,2,,,155,
2022-09-03T03:00,2022-09-03,3,,,0,
2022-09-03T04:00,2022-09-03,4,,,0,
2022-09-03T05:00,2022-09-03,5,,,0,
2022-09-03T06:00,2022-09-03,6,,,0,
2022-09-03T07:00,2022-09-03,7,,,0,
2022-09-03T08:00,2022-09-03,8,,,0,
2022-09-03T09:00,2022-09-03,9,,,24,
2022-09-03T10:00,2022-09-03,10,,,28,
2022-09-03T11:00,2022-09-03,11,,,21,
2022-09-03T12:00,2022-09-03,12,,,68,day
2022-09-03T13:00,2022-09-03,13,,,56,
2022-09-03T14:00,2022-09-03,14,,,85,
2022-09-03T15:00,2022-09-03,15,,,102,
2022-09-03T16:00,2022-09-03,16,,,88,
2022-09-03T17:00,2022-09-03,17,,,84,
2022-09-03T18:00,2022-09-03,18,,,99,
2022-09-03T19:00,2022-09-03,19,,,164,evening
2022-09-03T20:00,2022-09-03,20,,,120,
2022-09-03T21:00,2022-09-03,21,,,150,
2022-09-03T22:00,2022-09-03,22,,,158,
2022-09-03T23:00,2022-09-03,23,,,113,
2022-09-04T00:00,2022-09-04,0,,,800,
2022-09-04T01:00,2022-09-04,1,,,98,
2022-09-04T02:00,2022-09-04,2,,,100,
2022-09-04T03:00,2022-09-04,3,,,0,
2022-09-04T04:00,2022-09-04,4,,,0,
2022-09-04T05:00,2022-09-04,5,,,0,
2022-09-04T06:00,2022-09-04,6,,,0,
2022-09-04T07:00,2022-09-04,7,,,0,
2022-09-04T08:00,2022-09-04,8,,,0,
2022-09-04T09:00,2022-09-04,9,,,0,
2022-09-04T10:00,2022-09-04,10,,,0,
2022-09-04T11:00,2022-09-04,11,,,0,
2022-09-04T12:00,2022-09-04,12,,,0,day
2022-09-04T13:00,2022-09-04,13,,,0,
2022-09-04T14:00,2022-09-04,14,,,0,
2022-09-04T15:00,2022-09-04,15,,,369,
2022-09-04T16:00,2022-09-04,16,,,331,
2022-09-04T17:00,2022-09-04,17,,,0,
2022-09-04T18:00,2022-09-04,18,,,0,
2022-09-04T19:00,2022-09-04,19,,,373,
2022-09-04T20:00,2022-09-04,20,,,334,
2022-09-04T21:00,2022-09-04,21,,,268,evening
2022-09-04T22:00,2022-09-04,22,,,249,
2022-09-04T23:00,2022-09-04,23,,,212,
2022-09-05T00:00,2022-09-05,0,,,786,
2022-09-05T01:00,2022-09-05,1,,,868,
2022-09-05T02:00,2022-09-05,2,,,712,
2022-09-05T03:00,2022-09-05,3,,,441,
2022-09-05T04:00,2022-09-05,4,,,87,
2022-09-05T05:00,2022-09-05,5,,,40,
2022-09-05T06:00,2022-09-05,6,,,40,
2022-09-05T07:00,2022-09-05,7,,,0,
2022-09-05T08:00,2022-09-05,8,,,0,
2022-09-05T09:00,2022-09-05,9,,,0,
2022-09-05T10:00,2022-09-05,10,,,0,
2022-09-05T11:00,2022-09-05,11,,,0,
2022-09-05T12:00,2022-09-05,12,,,122,day
2022-09-05T13:00,2022-09-05,13,,,0,
2022-09-05T14:00,2022-09-05,14,,,0,
2022-09-05T15:00,2022-09-05,15,,,0,
2022-09-05T16:00,2022-09-05,16,,,0,
2022-09-05T17:00,2022-09-05,17,,,0,
2022-09-05T18:00,2022-09-05,18,,,0,
2022-09-05T19:00,2022-09-05,19,,,97,evening
2022-09-05T20:00,2022-09-05,20,,,67,
2022-09-05T21:00,2022-09-05,21,,,0,
2022-09-05T22:00,2022-09-05,22,,,131,
2022-09-05T23:00,2022-09-05,23,,,409,
2022-09-06T00:00,2022-09-06,0,,,947,
2022-09-06T01:00,2022-09-06,1,,,667,
2022-09-06T02:00,2022-09-06,2,,,162,
2022-09-06T03:00,2022-09-06,3,,,126,
2022-09-06T04:00,2022-09-06,4,,,82,
2022-09-06T05:00,2022-09-06,5,,,53,
2022-09-06T06:00,2022-09-06,6,,,0,
2022-09-06T07:00,2022-09-06,7,,,0,
2022-09-06T08:00,2022-09-06,8,,,0,
2022-09-06T09:00,2022-09-06,9,,,51,
2022-09-06T10:00,2022-09-06,10,,,2203,
2022-09-06T11:00,2022-09-06,11,,,1385,
2022-09-06T12:00,2022-09-06,12,,,1235,day
2022-09-06T13:00,2022-09-06,13,,,1150,
2022-09-06T14:00,2022-09-06,14,,,1112,
2022-09-06T15:00,2022-09-06,15,,,1103,
2022-09-06T16:00,2022-09-06,16,,,940,
2022-09-06T17:00,2022-09-06,17,,,771,
2022-09-06T18:00,2022-09-06,18,,,292,
2022-09-06T19:00,2022-09-06,19,,,1211,
2022-09-06T20:00,2022-09-06,20,,,1138,
2022-09-06T21:00,2022-09-06,21,,,1124,evening
2022-09-06T22:00,2022-09-06,22,,,548,
2022-09-06T23:00,2022-09-06,23,,,238,
2022-09-07T00:00,2022-09-07,0,,,1453,
2022-09-07T01:00,2022-09-07,1,,,958,
2022-09-07T02:00,2022-09-07,2,,,802,
2022-09-07T03:00,2022-09-07,3,,,649,
2022-09-07T04:00,2022-09-07,4,,,188,
2022-09-07T05:00,2022-09-07,5,,,95,
2022-09-07T06:00,2022-09-07,6,,,221,
2022-09-07T07:00,2022-09-07,7,,,189,
2022-09-07T08:00,2022-09-07,8,,,0,
2022-09-07T09:00,2022-09-07,9,,,0,
2022-09-07T10:00,2022-09-07,10,,,0,
2022-09-07T11:00,2022-09-07,11,,,550,
2022-09-07T12:00,2022-09-07,12,,,597,day
2022-09-07T13:00,2022-09-07,13,,,666,
2022-09-07T14:00,2022-09-07,14,,,735,
2022-09-07T15:00,2022-09-07,15,,,772,
2022-09-07T16:00,2022-09-07,16,,,722,
2022-09-07T17:00,2022-09-07,17,,,417,
2022-09-07T18:00,2022-09-07,18,,,353,
2022-09-07T19:00,2022-09-07,19,,,899,
2022-09-07T20:00,2022-09-07,20,,,641,
2022-09-07T21:00,2022-09-07,21,,,617,evening
2022-09-07T22:00,2022-09-07,22,,,474,
2022-09-07T23:00,2022-09-07,23,,,612,
2022-09-08T00:00,2022-09-08,0,,,1549,
2022-09-08T01:00,2022-09-08,1,,,1571,
2022-09-08T02:00,2022-09-08,2,,,1398,
2022-09-08T03:00,2022-09-08,3,,,1240,
2022-09-08T04:00,2022-09-08,4,,,1067,
2022-09-08T05:00,2022-09-08,5,,,718,
2022-09-08T06:00,2022-09-08,6,,,523,
2022-09-08T07:00,2022-09-08,7,,,160,
2022-09-08T08:00,2022-09-08,8,,,141,
2022-09-08T09:00,2022-09-08,9,,,259,
2022-09-08T10:00,2022-09-08,10,,,410,
2022-09-08T11:00,2022-09-08,11,,,571,
2022-09-08T12:00,2022-09-08,12,,,922,day
2022-09-08T13:00,2022-09-08,13,,,862,
2022-09-08T14:00,2022-09-08,14,,,702,
2022-09-08T15:00,2022-09-08,15,,,777,
2022-09-08T16:00,2022-09-08,16,,,476,
2022-09-08T17:00,2022-09-08,17,,,380,
2022-09-08T18:00,2022-09-08,18,,,224,
2022-09-08T19:00,2022-09-08,19,,,998,evening
2022-09-08T20:00,2022-09-08,20,,,1111,
2022-09-08T21:00,2022-09-08,21,,,949,
2022-09-08T22:00,2022-09-08,22,,,822,
2022-09-08T23:00,2022-09-08,23,,,822,
2022-09-09T00:00,2022-09-09,0,,,987,
2022-09-09T01:00,2022-09-09,1,,,1540,
2022-09-09T02:00,2022-09-09,2,,,915,
2022-09-09T03:00,2022-09-09,3,,,497,
2022-09-09T04:00,2022-09-09,4,,,347,
2022-09-09T05:00,2022-09-09,5,,,256,
2022-09-09T06:00,2022-09-09,6,,,240,
2022-09-09T07:00,2022-09-09,7,,,246,
2022-09-09T08:00,2022-09-09,8,,,237,
2022-09-09T09:00,2022-09-09,9,,,250,
2022-09-09T10:00,2022-09-09,10,,,245,
2022-09-09T11:00,2022-09-09,11,,,253,
2022-09-09T12:00,2022-09-09,12,,,249,day
2022-09-09T13:00,2022-09-09,13,,,308,
2022-09-09T14:00,2022-09-09,14,,,252,
2022-09-09T15:00,2022-09-09,15,,,447,
2022-09-09T16:00,2022-09-09,16,,,372,
2022-09-09T17:00,2022-09-09,17,,,304,
2022-09-09T18:00,2022-09-09,18,,,288,
2022-09-09T19:00,2022-09-09,19,,,275,
2022-09-09T20:00,2022-09-09,20,,,288,
2022-09-09T21:00,2022-09-09,21,,,211,evening
2022-09-09T22:00,2022-09-09,22,,,74,
2022-09-09T23:00,2022-09-09,23,,,55,
2022-09-10T00:00,2022-09-10,0,,,668,
2022-09-10T01:00,2022-09-10,1,,,1054,
2022-09-10T02:00,2022-09-10,2,,,909,
2022-09-10T03:00,2022-09-10,3,,,315,
2022-09-10T04:00,2022-09-10,4,,,167,
2022-09-10T05:00,2022-09-10,5,,,157,
2022-09-10T06:00,2022-09-10,6,,,147,
2022-09-10T07:00,2022-09-10,7,,,181,
2022-09-10T08:00,2022-09-10,8,,,184,
2022-09-10T09:00,2022-09-10,9,,,185,
2022-09-10T10:00,2022-09-10,10,,,204,
2022-09-10T11:00,2022-09-10,11,,,220,day
2022-09-10T12:00,2022-09-10,12,,,813,
2022-09-10T13:00,2022-09-10,13,,,507,
2022-09-10T14:00,2022-09-10,14,,,423,
2022-09-10T15:00,2022-09-10,15,,,397,
2022-09-10T16:00,2022-09-10,16,,,278,
2022-09-10T17:00,2022-09-10,17,,,212,
2022-09-10T18:00,2022-09-10,18,,,0,
2022-09-10T19:00,2022-09-10,19,,,224,
2022-09-10T20:00,2022-09-10,20,,,221,evening
2022-09-10T21:00,2022-09-10,21,,,246,
2022-09-10T22:00,2022-09-10,22,,,272,
2022-09-10T23:00,2022-09-10,23,,,255,
2022-09-11T00:00,2022-09-11,0,,,285,
2022-09-11T01:00,2022-09-11,1,,,789,
2022-09-11T02:00,2022-09-11,2,,,670,
2022-09-11T03:00,2022-09-11,3,,,367,
2022-09-11T04:00,2022-09-11,4,,,0,
2022-09-11T05:00,2022-09-11,5,,,0,
2022-09-11T06:00,2022-09-11,6,,,0,
