datetime,date,hour,demand,supply,loadshed,peak
2026-06-01T00:00,2026-06-01,0,14533,14296,237,
2026-06-01T01:00,2026-06-01,1,13708,13648,60,
2026-06-01T02:00,2026-06-01,2,13268,13203,65,
2026-06-01T03:00,2026-06-01,3,12871,12826,45,
2026-06-01T04:00,2026-06-01,4,12555,12515,40,
2026-06-01T05:00,2026-06-01,5,12221,12181,40,
2026-06-01T06:00,2026-06-01,6,11913,11868,45,
2026-06-01T07:00,2026-06-01,7,11890,11850,40,
2026-06-01T08:00,2026-06-01,8,11920,11890,30,
2026-06-01T09:00,2026-06-01,9,12172,12157,15,
2026-06-01T10:00,2026-06-01,10,12233,12218,15,
2026-06-01T11:00,2026-06-01,11,12526,12511,15,
2026-06-01T12:00,2026-06-01,12,12759,12744,15,day
2026-06-01T13:00,2026-06-01,13,13114,13099,15,
2026-06-01T14:00,2026-06-01,14,13082,13067,15,
2026-06-01T15:00,2026-06-01,15,13176,13159,17,
2026-06-01T16:00,2026-06-01,16,13182,13162,20,
2026-06-01T17:00,2026-06-01,17,12728,12728,0,
2026-06-01T18:00,2026-06-01,18,12163,12163,0,
2026-06-01T19:00,2026-06-01,19,14513,14443,70,
2026-06-01T20:00,2026-06-01,20,14547,14457,90,
2026-06-01T21:00,2026-06-01,21,14744,14598,146,evening
2026-06-01T22:00,2026-06-01,22,14747,14662,85,
2026-06-01T23:00,2026-06-01,23,14773,14631,142,
2026-06-02T00:00,2026-06-02,0,15451,15060,391,
2026-06-02T01:00,2026-06-02,1,14481,14339,142,
2026-06-02T02:00,2026-06-02,2,14235,14100,135,
2026-06-02T03:00,2026-06-02,3,13754,13627,127,
2026-06-02T04:00,2026-06-02,4,13408,13286,122,
2026-06-02T05:00,2026-06-02,5,13054,12939,115,
2026-06-02T06:00,2026-06-02,6,12666,12586,80,
2026-06-02T07:00,2026-06-02,7,12535,12432,103,
2026-06-02T08:00,2026-06-02,8,12644,12539,105,
2026-06-02T09:00,2026-06-02,9,12762,12747,15,
2026-06-02T10:00,2026-06-02,10,12836,12821,15,
2026-06-02T11:00,2026-06-02,11,13118,13103,15,
2026-06-02T12:00,2026-06-02,12,13440,13416,24,day
2026-06-02T13:00,2026-06-02,13,13950,13920,30,
2026-06-02T14:00,2026-06-02,14,14207,14162,45,
2026-06-02T15:00,2026-06-02,15,14128,14080,48,
2026-06-02T16:00,2026-06-02,16,14011,13976,35,
2026-06-02T17:00,2026-06-02,17,13693,13653,40,
2026-06-02T18:00,2026-06-02,18,13024,12967,57,
2026-06-02T19:00,2026-06-02,19,15282,15100,182,
2026-06-02T20:00,2026-06-02,20,15393,15195,198,
2026-06-02T21:00,2026-06-02,21,15557,15182,375,evening
2026-06-02T22:00,2026-06-02,22,15399,15120,279,
2026-06-02T23:00,2026-06-02,23,15576,15299,277,
2026-06-03T00:00,2026-06-03,0,15534,14982,552,
2026-06-03T01:00,2026-06-03,1,15124,14872,252,
2026-06-03T02:00,2026-06-03,2,14837,14582,255,
2026-06-03T03:00,2026-06-03,3,14454,14209,245,
2026-06-03T04:00,2026-06-03,4,14124,13904,220,
2026-06-03T05:00,2026-06-03,5,13825,13615,210,
2026-06-03T06:00,2026-06-03,6,13298,13074,224,
2026-06-03T07:00,2026-06-03,7,13160,12924,236,
2026-06-03T08:00,2026-06-03,8,12902,12767,135,
2026-06-03T09:00,2026-06-03,9,13170,13025,145,
2026-06-03T10:00,2026-06-03,10,13483,13398,85,
2026-06-03T11:00,2026-06-03,11,13813,13622,191,
2026-06-03T12:00,2026-06-03,12,14217,13913,304,day
2026-06-03T13:00,2026-06-03,13,14738,14542,196,
2026-06-03T14:00,2026-06-03,14,14855,14669,186,
2026-06-03T15:00,2026-06-03,15,14917,14543,374,
2026-06-03T16:00,2026-06-03,16,14708,14500,208,
2026-06-03T17:00,2026-06-03,17,13985,13777,208,
2026-06-03T18:00,2026-06-03,18,13188,13000,188,
2026-06-03T19:00,2026-06-03,19,15318,15067,251,
2026-06-03T20:00,2026-06-03,20,15102,14895,207,
2026-06-03T21:00,2026-06-03,21,15571,15170,401,evening
2026-06-03T22:00,2026-06-03,22,15693,15259,434,
2026-06-03T23:00,2026-06-03,23,15830,15468,362,
2026-06-04T00:00,2026-06-04,0,15007,14647,360,
2026-06-04T01:00,2026-06-04,1,15465,15116,349,
2026-06-04T02:00,2026-06-04,2,14933,14603,330,
2026-06-04T03:00,2026-06-04,3,14622,14314,308,
2026-06-04T04:00,2026-06-04,4,14185,13902,283,
2026-06-04T05:00,2026-06-04,5,13819,13541,278,
2026-06-04T06:00,2026-06-04,6,13491,13234,257,
2026-06-04T07:00,2026-06-04,7,13286,13051,235,
2026-06-04T08:00,2026-06-04,8,13293,13093,200,
2026-06-04T09:00,2026-06-04,9,13440,13197,243,
2026-06-04T10:00,2026-06-04,10,13705,13519,186,
2026-06-04T11:00,2026-06-04,11,14049,13913,136,
2026-06-04T12:00,2026-06-04,12,14387,14169,218,day
2026-06-04T13:00,2026-06-04,13,14593,14516,77,
2026-06-04T14:00,2026-06-04,14,14600,14536,64,
2026-06-04T15:00,2026-06-04,15,14703,14617,86,
2026-06-04T16:00,2026-06-04,16,14366,14110,256,
2026-06-04T17:00,2026-06-04,17,13652,13446,206,
2026-06-04T18:00,2026-06-04,18,12656,12540,116,
2026-06-04T19:00,2026-06-04,19,14475,14295,180,
2026-06-04T20:00,2026-06-04,20,14572,14385,187,
2026-06-04T21:00,2026-06-04,21,14642,14283,359,evening
2026-06-04T22:00,2026-06-04,22,14638,14452,186,
2026-06-04T23:00,2026-06-04,23,14799,14624,175,
2026-06-05T00:00,2026-06-05,0,14336,14026,310,
2026-06-05T01:00,2026-06-05,1,15013,14821,192,
2026-06-05T02:00,2026-06-05,2,14680,14498,182,
2026-06-05T03:00,2026-06-05,3,14175,14013,162,
2026-06-05T04:00,2026-06-05,4,13821,13664,157,
2026-06-05T05:00,2026-06-05,5,13409,13257,152,
2026-06-05T06:00,2026-06-05,6,12931,12704,227,
2026-06-05T07:00,2026-06-05,7,12537,12352,185,
2026-06-05T08:00,2026-06-05,8,12342,12138,204,
2026-06-05T09:00,2026-06-05,9,12159,11958,201,day
2026-06-05T10:00,2026-06-05,10,12097,11904,193,
2026-06-05T11:00,2026-06-05,11,11916,11826,90,
2026-06-05T12:00,2026-06-05,12,11911,11743,168,
2026-06-05T13:00,2026-06-05,13,12299,12207,92,
2026-06-05T14:00,2026-06-05,14,11732,11667,65,
2026-06-05T15:00,2026-06-05,15,11816,11681,135,
2026-06-05T16:00,2026-06-05,16,11415,11415,0,
2026-06-05T17:00,2026-06-05,17,11433,11433,0,
2026-06-05T18:00,2026-06-05,18,11469,11449,20,
2026-06-05T19:00,2026-06-05,19,13746,13541,205,
2026-06-05T20:00,2026-06-05,20,13659,13456,203,
2026-06-05T21:00,2026-06-05,21,14165,13896,269,evening
2026-06-05T22:00,2026-06-05,22,14243,14063,180,
2026-06-05T23:00,2026-06-05,23,14307,14145,162,
2026-06-06T00:00,2026-06-06,0,15267,14830,437,
2026-06-06T01:00,2026-06-06,1,13918,13748,170,
2026-06-06T02:00,2026-06-06,2,13551,13392,159,
2026-06-06T03:00,2026-06-06,3,13119,12985,134,
2026-06-06T04:00,2026-06-06,4,12836,12717,119,
2026-06-06T05:00,2026-06-06,5,12651,12527,124,
2026-06-06T06:00,2026-06-06,6,12387,12261,126,
2026-06-06T07:00,2026-06-06,7,12476,12356,120,
2026-06-06T08:00,2026-06-06,8,12674,12563,111,
2026-06-06T09:00,2026-06-06,9,13023,12897,126,
2026-06-06T10:00,2026-06-06,10,13284,13098,186,
2026-06-06T11:00,2026-06-06,11,13716,13529,187,
2026-06-06T12:00,2026-06-06,12,13747,13467,280,day
2026-06-06T13:00,2026-06-06,13,13898,13731,167,
2026-06-06T14:00,2026-06-06,14,13723,13540,183,
2026-06-06T15:00,2026-06-06,15,13962,13627,335,
2026-06-06T16:00,2026-06-06,16,13555,13391,164,
2026-06-06T17:00,2026-06-06,17,12640,12499,141,
2026-06-06T18:00,2026-06-06,18,12149,12026,123,
2026-06-06T19:00,2026-06-06,19,14609,14359,250,
2026-06-06T20:00,2026-06-06,20,14772,14568,204,
2026-06-06T21:00,2026-06-06,21,15061,14683,378,evening
2026-06-06T22:00,2026-06-06,22,15030,14744,286,
