datetime,date,hour,demand,generation,loadshed,peak
2020-07-01T00:00,2020-07-01,0,11779,11779,0,
2020-07-01T01:00,2020-07-01,1,11242,11242,0,
2020-07-01T02:00,2020-07-01,2,10826,10826,0,
2020-07-01T03:00,2020-07-01,3,10689,10689,0,
2020-07-01T04:00,2020-07-01,4,10313,10313,0,
2020-07-01T05:00,2020-07-01,5,10414,10414,0,
2020-07-01T06:00,2020-07-01,6,9229,9228.7,0,
2020-07-01T07:00,2020-07-01,7,9050,9050.3,0,
2020-07-01T08:00,2020-07-01,8,9039,9038.8,0,
2020-07-01T09:00,2020-07-01,9,9362,9361.8,0,
2020-07-01T10:00,2020-07-01,10,9688,9688.3,0,
2020-07-01T11:00,2020-07-01,11,9866,9865.8,0,
2020-07-01T12:00,2020-07-01,12,10213,10212.8,0,day
2020-07-01T13:00,2020-07-01,13,10410,10409.8,0,
2020-07-01T14:00,2020-07-01,14,10395,10395.3,0,
2020-07-01T15:00,2020-07-01,15,10728,10728.4,0,
2020-07-01T16:00,2020-07-01,16,10588,10587.6,0,
2020-07-01T17:00,2020-07-01,17,9891,9890.6,0,
2020-07-01T18:00,2020-07-01,18,9258,9257.9,0,
2020-07-01T19:00,2020-07-01,19,11805,11805,0,
2020-07-01T20:00,2020-07-01,20,12081,12081,0,
2020-07-01T21:00,2020-07-01,21,12112,12112,0,evening
2020-07-01T22:00,2020-07-01,22,11925,11925,0,
2020-07-01T23:00,2020-07-01,23,11931,11931,0,
2020-07-02T00:00,2020-07-02,0,11720,11720,0,
2020-07-02T01:00,2020-07-02,1,11235,11235,0,
2020-07-02T02:00,2020-07-02,2,11053,11053,0,
2020-07-02T03:00,2020-07-02,3,10828,10828,0,
2020-07-02T04:00,2020-07-02,4,10517,10517,0,
2020-07-02T05:00,2020-07-02,5,10316,10316,0,
2020-07-02T06:00,2020-07-02,6,9497,9496.8,0,
2020-07-02T07:00,2020-07-02,7,9120,9119.5,0,
2020-07-02T08:00,2020-07-02,8,9104,9104.3,0,
2020-07-02T09:00,2020-07-02,9,9395,9394.7,0,
2020-07-02T10:00,2020-07-02,10,9905,9904.7,0,
2020-07-02T11:00,2020-07-02,11,10177,10176.7,0,
2020-07-02T12:00,2020-07-02,12,10368,10368.1,0,day
2020-07-02T13:00,2020-07-02,13,10561,10560.7,0,
2020-07-02T14:00,2020-07-02,14,10519,10518.7,0,
2020-07-02T15:00,2020-07-02,15,10727,10727.2,0,
2020-07-02T16:00,2020-07-02,16,10665,10665.1,0,
2020-07-02T17:00,2020-07-02,17,10153,10152.6,0,
2020-07-02T18:00,2020-07-02,18,9348,9347.6,0,
2020-07-02T19:00,2020-07-02,19,11831,11831,0,
2020-07-02T20:00,2020-07-02,20,11829,11829,0,
2020-07-02T21:00,2020-07-02,21,12032,12032,0,evening
2020-07-02T22:00,2020-07-02,22,11933,11933,0,
2020-07-02T23:00,2020-07-02,23,11692,11692,0,
2020-07-03T00:00,2020-07-03,0,11485,11485,0,
2020-07-03T01:00,2020-07-03,1,11156,11156,0,
2020-07-03T02:00,2020-07-03,2,10587,10587,0,
2020-07-03T03:00,2020-07-03,3,10229,10229,0,
2020-07-03T04:00,2020-07-03,4,9987,9987,0,
2020-07-03T05:00,2020-07-03,5,9805,9805,0,
2020-07-03T06:00,2020-07-03,6,8946,8945.9,0,
2020-07-03T07:00,2020-07-03,7,8373,8372.7,0,
2020-07-03T08:00,2020-07-03,8,8173,8173.1,0,
2020-07-03T09:00,2020-07-03,9,8158,8158,0,
2020-07-03T10:00,2020-07-03,10,8281,8280.5,0,
2020-07-03T11:00,2020-07-03,11,8409,8409.3,0,
2020-07-03T12:00,2020-07-03,12,8842,8841.7,0,day
2020-07-03T13:00,2020-07-03,13,9115,9114.9,0,
2020-07-03T14:00,2020-07-03,14,9005,9004.5,0,
2020-07-03T15:00,2020-07-03,15,9268,9267.5,0,
2020-07-03T16:00,2020-07-03,16,9141,9141.4,0,
2020-07-03T17:00,2020-07-03,17,8675,8675,0,
2020-07-03T18:00,2020-07-03,18,8135,8134.5,0,
2020-07-03T19:00,2020-07-03,19,10858,10858,0,
2020-07-03T20:00,2020-07-03,20,11050,11050,0,
2020-07-03T21:00,2020-07-03,21,11491,11491,0,evening
2020-07-03T22:00,2020-07-03,22,11588,11588,0,
2020-07-03T23:00,2020-07-03,23,11577,11577,0,
2020-07-04T00:00,2020-07-04,0,11572,11572,0,
2020-07-04T01:00,2020-07-04,1,11134,11134,0,
2020-07-04T02:00,2020-07-04,2,10711,10711,0,
2020-07-04T03:00,2020-07-04,3,10500,10500,0,
2020-07-04T04:00,2020-07-04,4,10214,10214,0,
2020-07-04T05:00,2020-07-04,5,10046,10046,0,
2020-07-04T06:00,2020-07-04,6,9055,9054.7,0,
2020-07-04T07:00,2020-07-04,7,8936,8936,0,
2020-07-04T08:00,2020-07-04,8,8889,8889,0,
2020-07-04T09:00,2020-07-04,9,9170,9169.8,0,
2020-07-04T10:00,2020-07-04,10,9437,9436.6,0,
2020-07-04T11:00,2020-07-04,11,9710,9709.8,0,
2020-07-04T12:00,2020-07-04,12,9796,9795.9,0,day
2020-07-04T13:00,2020-07-04,13,9826,9825.9,0,
2020-07-04T14:00,2020-07-04,14,9542,9541.6,0,
2020-07-04T15:00,2020-07-04,15,9628,9627.6,0,
2020-07-04T16:00,2020-07-04,16,9965,9965.2,0,
2020-07-04T17:00,2020-07-04,17,9306,9305.6,0,
2020-07-04T18:00,2020-07-04,18,9014,9014.3,0,
2020-07-04T19:00,2020-07-04,19,11402,11402,0,
2020-07-04T20:00,2020-07-04,20,11388,11388,0,
2020-07-04T21:00,2020-07-04,21,11743,11743,0,evening
2020-07-04T22:00,2020-07-04,22,11766,11766,0,
2020-07-04T23:00,2020-07-04,23,11737,11737,0,
2020-07-05T00:00,2020-07-05,0,11379,11379,0,
2020-07-05T01:00,2020-07-05,1,11227,11227,0,
2020-07-05T02:00,2020-07-05,2,10693,10693,0,
2020-07-05T03:00,2020-07-05,3,10572,10572,0,
2020-07-05T04:00,2020-07-05,4,10330,10330,0,
2020-07-05T05:00,2020-07-05,5,9947,9947,0,
2020-07-05T06:00,2020-07-05,6,9150,9150.3,0,
2020-07-05T07:00,2020-07-05,7,8621,8620.6,0,
2020-07-05T08:00,2020-07-05,8,8581,8580.9,0,
2020-07-05T09:00,2020-07-05,9,9065,9064.7,0,
2020-07-05T10:00,2020-07-05,10,9457,9457.1,0,
2020-07-05T11:00,2020-07-05,11,9503,9502.6,0,
2020-07-05T12:00,2020-07-05,12,9727,9726.9,0,day
2020-07-05T13:00,2020-07-05,13,9779,9778.5,0,
2020-07-05T14:00,2020-07-05,14,9867,9867.4,0,
