datetime,date,hour,demand,supply,loadshed,peak
2024-09-01T00:00,2024-09-01,0,,,1157,
2024-09-01T01:00,2024-09-01,1,,,1037,
2024-09-01T02:00,2024-09-01,2,,,809,
2024-09-01T03:00,2024-09-01,3,,,557,
2024-09-01T04:00,2024-09-01,4,,,484,
2024-09-01T05:00,2024-09-01,5,,,474,
2024-09-01T06:00,2024-09-01,6,,,429,
2024-09-01T07:00,2024-09-01,7,,,384,
2024-09-01T08:00,2024-09-01,8,,,337,
2024-09-01T09:00,2024-09-01,9,,,348,
2024-09-01T10:00,2024-09-01,10,,,317,
2024-09-01T11:00,2024-09-01,11,,,488,
2024-09-01T12:00,2024-09-01,12,,,494,day
2024-09-01T13:00,2024-09-01,13,,,536,
2024-09-01T14:00,2024-09-01,14,,,593,
2024-09-01T15:00,2024-09-01,15,,,903,
2024-09-01T16:00,2024-09-01,16,,,951,
2024-09-01T17:00,2024-09-01,17,,,738,
2024-09-01T18:00,2024-09-01,18,,,426,
2024-09-01T19:00,2024-09-01,19,,,641,evening
2024-09-01T20:00,2024-09-01,20,,,613,
2024-09-01T21:00,2024-09-01,21,,,584,
2024-09-01T22:00,2024-09-01,22,,,734,
2024-09-01T23:00,2024-09-01,23,,,1018,
2024-09-02T00:00,2024-09-02,0,,,1547,
2024-09-02T01:00,2024-09-02,1,,,1280,
2024-09-02T02:00,2024-09-02,2,,,1201,
2024-09-02T03:00,2024-09-02,3,,,1085,
2024-09-02T04:00,2024-09-02,4,,,1005,
2024-09-02T05:00,2024-09-02,5,,,816,
2024-09-02T06:00,2024-09-02,6,,,529,
2024-09-02T07:00,2024-09-02,7,,,424,
2024-09-02T08:00,2024-09-02,8,,,346,
2024-09-02T09:00,2024-09-02,9,,,333,
2024-09-02T10:00,2024-09-02,10,,,327,
2024-09-02T11:00,2024-09-02,11,,,450,
2024-09-02T12:00,2024-09-02,12,,,908,day
2024-09-02T13:00,2024-09-02,13,,,898,
2024-09-02T14:00,2024-09-02,14,,,910,
2024-09-02T15:00,2024-09-02,15,,,980,
2024-09-02T16:00,2024-09-02,16,,,815,
2024-09-02T17:00,2024-09-02,17,,,688,
2024-09-02T18:00,2024-09-02,18,,,499,
2024-09-02T19:00,2024-09-02,19,,,688,evening
2024-09-02T20:00,2024-09-02,20,,,711,
2024-09-02T21:00,2024-09-02,21,,,775,
2024-09-02T22:00,2024-09-02,22,,,796,
2024-09-02T23:00,2024-09-02,23,,,1250,
2024-09-03T00:00,2024-09-03,0,,,1009,
2024-09-03T01:00,2024-09-03,1,,,1535,
2024-09-03T02:00,2024-09-03,2,,,1323,
2024-09-03T03:00,2024-09-03,3,,,649,
2024-09-03T04:00,2024-09-03,4,,,543,
2024-09-03T05:00,2024-09-03,5,,,456,
2024-09-03T06:00,2024-09-03,6,,,415,
2024-09-03T07:00,2024-09-03,7,,,304,
2024-09-03T08:00,2024-09-03,8,,,191,
2024-09-03T09:00,2024-09-03,9,,,141,
2024-09-03T10:00,2024-09-03,10,,,137,
2024-09-03T11:00,2024-09-03,11,,,185,
2024-09-03T12:00,2024-09-03,12,,,223,day
2024-09-03T13:00,2024-09-03,13,,,460,
2024-09-03T14:00,2024-09-03,14,,,554,
2024-09-03T15:00,2024-09-03,15,,,782,
2024-09-03T16:00,2024-09-03,16,,,910,
2024-09-03T17:00,2024-09-03,17,,,824,
2024-09-03T18:00,2024-09-03,18,,,506,
2024-09-03T19:00,2024-09-03,19,,,739,
2024-09-03T20:00,2024-09-03,20,,,666,
2024-09-03T21:00,2024-09-03,21,,,589,evening
2024-09-03T22:00,2024-09-03,22,,,573,
2024-09-03T23:00,2024-09-03,23,,,787,
2024-09-04T00:00,2024-09-04,0,,,1482,
2024-09-04T01:00,2024-09-04,1,,,1188,
2024-09-04T02:00,2024-09-04,2,,,880,
2024-09-04T03:00,2024-09-04,3,,,611,
2024-09-04T04:00,2024-09-04,4,,,547,
2024-09-04T05:00,2024-09-04,5,,,522,
2024-09-04T06:00,2024-09-04,6,,,484,
2024-09-04T07:00,2024-09-04,7,,,326,
2024-09-04T08:00,2024-09-04,8,,,417,
2024-09-04T09:00,2024-09-04,9,,,462,
2024-09-04T10:00,2024-09-04,10,,,524,
2024-09-04T11:00,2024-09-04,11,,,597,
2024-09-04T12:00,2024-09-04,12,,,849,day
2024-09-04T13:00,2024-09-04,13,,,881,
2024-09-04T14:00,2024-09-04,14,,,828,
2024-09-04T15:00,2024-09-04,15,,,1084,
2024-09-04T16:00,2024-09-04,16,,,964,
2024-09-04T17:00,2024-09-04,17,,,687,
2024-09-04T18:00,2024-09-04,18,,,502,
2024-09-04T19:00,2024-09-04,19,,,1147,
2024-09-04T20:00,2024-09-04,20,,,1158,
2024-09-04T21:00,2024-09-04,21,,,1187,evening
2024-09-04T22:00,2024-09-04,22,,,1318,
2024-09-04T23:00,2024-09-04,23,,,1360,
2024-09-05T00:00,2024-09-05,0,,,1866,
2024-09-05T01:00,2024-09-05,1,,,1634,
2024-09-05T02:00,2024-09-05,2,,,1507,
2024-09-05T03:00,2024-09-05,3,,,1281,
2024-09-05T04:00,2024-09-05,4,,,1071,
2024-09-05T05:00,2024-09-05,5,,,676,
2024-09-05T06:00,2024-09-05,6,,,481,
2024-09-05T07:00,2024-09-05,7,,,481,
2024-09-05T08:00,2024-09-05,8,,,439,
2024-09-05T09:00,2024-09-05,9,,,551,
2024-09-05T10:00,2024-09-05,10,,,729,
2024-09-05T11:00,2024-09-05,11,,,841,
2024-09-05T12:00,2024-09-05,12,,,1001,day
2024-09-05T13:00,2024-09-05,13,,,1292,
2024-09-05T14:00,2024-09-05,14,,,1347,
2024-09-05T15:00,2024-09-05,15,,,1398,
2024-09-05T16:00,2024-09-05,16,,,1147,
2024-09-05T17:00,2024-09-05,17,,,1016,
2024-09-05T18:00,2024-09-05,18,,,712,
2024-09-05T19:00,2024-09-05,19,,,1272,
2024-09-05T20:00,2024-09-05,20,,,1274,
2024-09-05T21:00,2024-09-05,21,,,1312,evening
2024-09-05T22:00,2024-09-05,22,,,1353,
2024-09-05T23:00,2024-09-05,23,,,1696,
2024-09-06T00:00,2024-09-06,0,,,628,
2024-09-06T01:00,2024-09-06,1,,,1591,
2024-09-06T02:00,2024-09-06,2,,,1357,
2024-09-06T03:00,2024-09-06,3,,,1093,
2024-09-06T04:00,2024-09-06,4,,,470,
2024-09-06T05:00,2024-09-06,5,,,443,
2024-09-06T06:00,2024-09-06,6,,,361,
2024-09-06T07:00,2024-09-06,7,,,272,
2024-09-06T08:00,2024-09-06,8,,,241,
2024-09-06T09:00,2024-09-06,9,,,202,
2024-09-06T10:00,2024-09-06,10,,,54,
2024-09-06T11:00,2024-09-06,11,,,77,
2024-09-06T12:00,2024-09-06,12,,,233,day
2024-09-06T13:00,2024-09-06,13,,,298,
2024-09-06T14:00,2024-09-06,14,,,358,
2024-09-06T15:00,2024-09-06,15,,,307,
2024-09-06T16:00,2024-09-06,16,,,219,
2024-09-06T17:00,2024-09-06,17,,,101,
2024-09-06T18:00,2024-09-06,18,,,152,
2024-09-06T19:00,2024-09-06,19,,,375,
2024-09-06T20:00,2024-09-06,20,,,324,
2024-09-06T21:00,2024-09-06,21,,,379,evening
2024-09-06T22:00,2024-09-06,22,,,447,
2024-09-06T23:00,2024-09-06,23,,,634,
2024-09-07T00:00,2024-09-07,0,,,1367,
2024-09-07T01:00,2024-09-07,1,,,902,
2024-09-07T02:00,2024-09-07,2,,,895,
2024-09-07T03:00,2024-09-07,3,,,884,
2024-09-07T04:00,2024-09-07,4,,,663,
2024-09-07T05:00,2024-09-07,5,,,657,
2024-09-07T06:00,2024-09-07,6,,,599,
2024-09-07T07:00,2024-09-07,7,,,299,
2024-09-07T08:00,2024-09-07,8,,,313,
2024-09-07T09:00,2024-09-07,9,,,338,
2024-09-07T10:00,2024-09-07,10,,,328,
2024-09-07T11:00,2024-09-07,11,,,318,
2024-09-07T12:00,2024-09-07,12,,,763,day
2024-09-07T13:00,2024-09-07,13,,,1000,
2024-09-07T14:00,2024-09-07,14,,,1063,
2024-09-07T15:00,2024-09-07,15,,,1242,
2024-09-07T16:00,2024-09-07,16,,,1326,
