datetime,date,hour,demand,generation,loadshed,peak
2025-11-01T00:00,2025-11-01,0,12276,12276,0,
2025-11-01T01:00,2025-11-01,1,12715,12698,16,
2025-11-01T02:00,2025-11-01,2,12135,12135,0,
2025-11-01T03:00,2025-11-01,3,11717,11717,0,
2025-11-01T04:00,2025-11-01,4,11341,11341,0,
2025-11-01T05:00,2025-11-01,5,11060,11060,0,
2025-11-01T06:00,2025-11-01,6,10792,10792,0,
2025-11-01T07:00,2025-11-01,7,10497,10497,0,
2025-11-01T08:00,2025-11-01,8,10700,10661,37,
2025-11-01T09:00,2025-11-01,9,10827,10827,0,
2025-11-01T10:00,2025-11-01,10,10847,10847,0,
2025-11-01T11:00,2025-11-01,11,11096,11096,0,
2025-11-01T12:00,2025-11-01,12,11630,11594,34,day
2025-11-01T13:00,2025-11-01,13,11980,11925,53,
2025-11-01T14:00,2025-11-01,14,11970,11924,44,
2025-11-01T15:00,2025-11-01,15,11980,11933,45,
2025-11-01T16:00,2025-11-01,16,11762,11762,0,
2025-11-01T17:00,2025-11-01,17,11990,11990,0,
2025-11-01T18:00,2025-11-01,18,13024,13024,0,evening
2025-11-01T19:00,2025-11-01,19,12668,12668,0,
2025-11-01T20:00,2025-11-01,20,12577,12577,0,
2025-11-01T21:00,2025-11-01,21,12565,12565,0,
2025-11-01T22:00,2025-11-01,22,12457,12457,0,
2025-11-01T23:00,2025-11-01,23,12405,12405,0,
2025-11-02T00:00,2025-11-02,0,12003,12003,0,
2025-11-02T01:00,2025-11-02,1,11959,11959,0,
2025-11-02T02:00,2025-11-02,2,11534,11534,0,
2025-11-02T03:00,2025-11-02,3,11226,11226,0,
2025-11-02T04:00,2025-11-02,4,10908,10908,0,
2025-11-02T05:00,2025-11-02,5,10776,10776,0,
2025-11-02T06:00,2025-11-02,6,10559,10559,0,
2025-11-02T07:00,2025-11-02,7,10899,10899,0,
2025-11-02T08:00,2025-11-02,8,11110,11110,0,
2025-11-02T09:00,2025-11-02,9,11127,11127,0,
2025-11-02T10:00,2025-11-02,10,11269,11269,0,
2025-11-02T11:00,2025-11-02,11,11490,11490,0,
2025-11-02T12:00,2025-11-02,12,12200,12200,0,day
2025-11-02T13:00,2025-11-02,13,12225,12225,0,
2025-11-02T14:00,2025-11-02,14,11979,11979,0,
2025-11-02T15:00,2025-11-02,15,12029,12029,0,
2025-11-02T16:00,2025-11-02,16,11760,11760,0,
2025-11-02T17:00,2025-11-02,17,11970,11970,0,
2025-11-02T18:00,2025-11-02,18,13364,13364,0,evening
2025-11-02T19:00,2025-11-02,19,12997,12997,0,
2025-11-02T20:00,2025-11-02,20,12969,12969,0,
2025-11-02T21:00,2025-11-02,21,12780,12780,0,
2025-11-02T22:00,2025-11-02,22,12693,12693,0,
2025-11-02T23:00,2025-11-02,23,12286,12286,0,
2025-11-03T00:00,2025-11-03,0,12018,12018,0,
2025-11-03T01:00,2025-11-03,1,11504,11504,0,
2025-11-03T02:00,2025-11-03,2,11079,11079,0,
2025-11-03T03:00,2025-11-03,3,10826,10826,0,
2025-11-03T04:00,2025-11-03,4,10457,10457,0,
2025-11-03T05:00,2025-11-03,5,10198,10198,0,
2025-11-03T06:00,2025-11-03,6,10149,10149,0,
2025-11-03T07:00,2025-11-03,7,10513,10513,0,
2025-11-03T08:00,2025-11-03,8,10616,10616,0,
2025-11-03T09:00,2025-11-03,9,10457,10457,0,
2025-11-03T10:00,2025-11-03,10,10575,10575,0,
2025-11-03T11:00,2025-11-03,11,11073,11073,0,
2025-11-03T12:00,2025-11-03,12,11648,11648,0,day
2025-11-03T13:00,2025-11-03,13,11840,11817,22,
2025-11-03T14:00,2025-11-03,14,11750,11725,24,
2025-11-03T15:00,2025-11-03,15,11744,11744,0,
2025-11-03T16:00,2025-11-03,16,11530,11530,0,
2025-11-03T17:00,2025-11-03,17,11696,11696,0,
2025-11-03T18:00,2025-11-03,18,13199,13199,0,evening
2025-11-03T19:00,2025-11-03,19,12922,12922,0,
2025-11-03T20:00,2025-11-03,20,12661,12661,0,
2025-11-03T21:00,2025-11-03,21,12643,12643,0,
2025-11-03T22:00,2025-11-03,22,12432,12432,0,
2025-11-03T23:00,2025-11-03,23,12115,12115,0,
2025-11-04T00:00,2025-11-04,0,12405,12405,0,
2025-11-04T01:00,2025-11-04,1,11237,11237,0,
2025-11-04T02:00,2025-11-04,2,10755,10755,0,
2025-11-04T03:00,2025-11-04,3,10409,10409,0,
2025-11-04T04:00,2025-11-04,4,10120,10120,0,
2025-11-04T05:00,2025-11-04,5,9756,9756,0,
2025-11-04T06:00,2025-11-04,6,9820,9820,0,
2025-11-04T07:00,2025-11-04,7,10361,10361,0,
2025-11-04T08:00,2025-11-04,8,10442,10442,0,
2025-11-04T09:00,2025-11-04,9,10454,10454,0,
2025-11-04T10:00,2025-11-04,10,10590,10590,0,
2025-11-04T11:00,2025-11-04,11,10968,10968,0,
2025-11-04T12:00,2025-11-04,12,11811,11811,0,day
2025-11-04T13:00,2025-11-04,13,12218,12218,0,
2025-11-04T14:00,2025-11-04,14,12149,12149,0,
2025-11-04T15:00,2025-11-04,15,12117,12117,0,
2025-11-04T16:00,2025-11-04,16,11870,11870,0,
2025-11-04T17:00,2025-11-04,17,12023,12023,0,
2025-11-04T18:00,2025-11-04,18,13750,13657,89,
2025-11-04T19:00,2025-11-04,19,13600,13535,62,evening
2025-11-04T20:00,2025-11-04,20,13480,13428,50,
2025-11-04T21:00,2025-11-04,21,13370,13323,45,
2025-11-04T22:00,2025-11-04,22,13090,13056,32,
2025-11-04T23:00,2025-11-04,23,12665,12640,24,
2025-11-05T00:00,2025-11-05,0,12625,12594,30,
2025-11-05T01:00,2025-11-05,1,11880,11880,0,
2025-11-05T02:00,2025-11-05,2,11342,11342,0,
2025-11-05T03:00,2025-11-05,3,10936,10936,0,
2025-11-05T04:00,2025-11-05,4,10635,10635,0,
2025-11-05T05:00,2025-11-05,5,10304,10304,0,
2025-11-05T06:00,2025-11-05,6,10292,10292,0,
2025-11-05T07:00,2025-11-05,7,10578,10578,0,
2025-11-05T08:00,2025-11-05,8,10824,10824,0,
2025-11-05T09:00,2025-11-05,9,10795,10795,0,
2025-11-05T10:00,2025-11-05,10,10769,10769,0,
2025-11-05T11:00,2025-11-05,11,11195,11195,0,
2025-11-05T12:00,2025-11-05,12,11921,11921,0,day
2025-11-05T13:00,2025-11-05,13,12364,12364,0,
2025-11-05T14:00,2025-11-05,14,12237,12237,0,
2025-11-05T15:00,2025-11-05,15,12125,12125,0,
2025-11-05T16:00,2025-11-05,16,11805,11805,0,
2025-11-05T17:00,2025-11-05,17,11940,11911,28,
2025-11-05T18:00,2025-11-05,18,13600,13527,70,
2025-11-05T19:00,2025-11-05,19,13560,13512,46,evening
2025-11-05T20:00,2025-11-05,20,13410,13377,32,
2025-11-05T21:00,2025-11-05,21,13310,13260,48,
2025-11-05T22:00,2025-11-05,22,13165,13113,50,
2025-11-05T23:00,2025-11-05,23,12915,12869,44,
2025-11-06T00:00,2025-11-06,0,12800,12627,165,
2025-11-06T01:00,2025-11-06,1,11978,11978,0,
2025-11-06T02:00,2025-11-06,2,11560,11560,0,
2025-11-06T03:00,2025-11-06,3,11108,11108,0,
2025-11-06T04:00,2025-11-06,4,10736,10736,0,
2025-11-06T05:00,2025-11-06,5,10592,10592,0,
2025-11-06T06:00,2025-11-06,6,10555,10555,0,
2025-11-06T07:00,2025-11-06,7,10824,10824,0,
2025-11-06T08:00,2025-11-06,8,11159,11159,0,
2025-11-06T09:00,2025-11-06,9,11104,11104,0,
2025-11-06T10:00,2025-11-06,10,11464,11464,0,
2025-11-06T11:00,2025-11-06,11,11848,11848,0,
2025-11-06T12:00,2025-11-06,12,12300,12270,29,day
2025-11-06T13:00,2025-11-06,13,12750,12492,246,
2025-11-06T14:00,2025-11-06,14,12550,12373,169,
2025-11-06T15:00,2025-11-06,15,12600,12317,270,
2025-11-06T16:00,2025-11-06,16,12400,12125,263,
2025-11-06T17:00,2025-11-06,17,12500,12231,257,
2025-11-06T18:00,2025-11-06,18,13600,13175,406,
2025-11-06T19:00,2025-11-06,19,13800,13323,456,evening
2025-11-06T20:00,2025-11-06,20,13720,13303,398,
2025-11-06T21:00,2025-11-06,21,13500,13266,223,
2025-11-06T22:00,2025-11-06,22,13270,13053,207,
2025-11-06T23:00,2025-11-06,23,13100,12897,194,
2025-11-07T00:00,2025-11-07,0,12010,11962,46,
2025-11-07T01:00,2025-11-07,1,12350,12323,26,
2025-11-07T02:00,2025-11-07,2,11980,11958,21,
2025-11-07T03:00,2025-11-07,3,11370,11348,21,
2025-11-07T04:00,2025-11-07,4,10951,10951,0,
2025-11-07T05:00,2025-11-07,5,10749,10749,0,
2025-11-07T06:00,2025-11-07,6,10390,10390,0,
2025-11-07T07:00,2025-11-07,7,10308,10308,0,
2025-11-07T08:00,2025-11-07,8,10244,10244,0,
2025-11-07T09:00,2025-11-07,9,10008,10008,0,
2025-11-07T10:00,2025-11-07,10,9957,9957,0,
2025-11-07T11:00,2025-11-07,11,10222,10222,0,
2025-11-07T12:00,2025-11-07,12,10742,10742,0,
2025-11-07T13:00,2025-11-07,13,11700,11624,73,
2025-11-07T14:00,2025-11-07,14,11240,11159,77,
2025-11-07T15:00,2025-11-07,15,10985,10951,32,
2025-11-07T16:00,2025-11-07,16,10528,10528,0,
2025-11-07T17:00,2025-11-07,17,10377,10377,0,
2025-11-07T18:00,2025-11-07,18,12350,12051,286,
2025-11-07T19:00,2025-11-07,19,12450,12328,117,
2025-11-07T20:00,2025-11-07,20,12422,12422,0,
2025-11-07T21:00,2025-11-07,21,12465,12465,0,evening
2025-11-07T22:00,2025-11-07,22,12430,12381,47,
2025-11-07T23:00,2025-11-07,23,12170,12116,52,
2025-11-08T00:00,2025-11-08,0,11240,11185,53,
2025-11-08T01:00,2025-11-08,1,11385,11354,30,
2025-11-08T02:00,2025-11-08,2,10925,10925,0,
2025-11-08T03:00,2025-11-08,3,10433,10433,0,
2025-11-08T04:00,2025-11-08,4,10069,10069,0,
2025-11-08T05:00,2025-11-08,5,9874,9874,0,
2025-11-08T06:00,2025-11-08,6,9646,9646,0,
2025-11-08T07:00,2025-11-08,7,10018,10018,0,
2025-11-08T08:00,2025-11-08,8,9950,9938,11,
2025-11-08T09:00,2025-11-08,9,9568,9556,11,
2025-11-08T10:00,2025-11-08,10,9456,9444,11,
2025-11-08T11:00,2025-11-08,11,10155,10143,11,
2025-11-08T12:00,2025-11-08,12,10700,10687,12,day
2025-11-08T13:00,2025-11-08,13,11345,11329,15,
2025-11-08T14:00,2025-11-08,14,11450,11435,14,
2025-11-08T15:00,2025-11-08,15,11530,11510,19,
2025-11-08T16:00,2025-11-08,16,11355,11334,20,
2025-11-08T17:00,2025-11-08,17,11580,11560,19,
2025-11-08T18:00,2025-11-08,18,12800,12674,120,
2025-11-08T19:00,2025-11-08,19,12750,12686,61,evening
2025-11-08T20:00,2025-11-08,20,12620,12570,48,
2025-11-08T21:00,2025-11-08,21,12240,12208,31,
2025-11-08T22:00,2025-11-08,22,12070,12038,31,
2025-11-08T23:00,2025-11-08,23,11560,11531,28,
2025-11-09T00:00,2025-11-09,0,11080,11058,21,
2025-11-09T01:00,2025-11-09,1,10700,10665,33,
2025-11-09T02:00,2025-11-09,2,10230,10202,27,
2025-11-09T03:00,2025-11-09,3,9845,9819,25,
2025-11-09T04:00,2025-11-09,4,9495,9470,24,
2025-11-09T05:00,2025-11-09,5,9400,9374,25,
2025-11-09T06:00,2025-11-09,6,9356,9336,19,
2025-11-09T07:00,2025-11-09,7,9982,9962,19,
2025-11-09T08:00,2025-11-09,8,10077,10077,0,
2025-11-09T09:00,2025-11-09,9,10078,10078,0,
2025-11-09T10:00,2025-11-09,10,10082,10082,0,
2025-11-09T11:00,2025-11-09,11,10574,10574,0,
2025-11-09T12:00,2025-11-09,12,11209,11209,0,day
2025-11-09T13:00,2025-11-09,13,11732,11732,0,
2025-11-09T14:00,2025-11-09,14,11563,11563,0,
2025-11-09T15:00,2025-11-09,15,11449,11449,0,
2025-11-09T16:00,2025-11-09,16,11280,11280,0,
2025-11-09T17:00,2025-11-09,17,11594,11594,0,
2025-11-09T18:00,2025-11-09,18,12850,12640,201,evening
2025-11-09T19:00,2025-11-09,19,12390,12355,33,
2025-11-09T20:00,2025-11-09,20,12225,12195,29,
2025-11-09T21:00,2025-11-09,21,11925,11900,24,
2025-11-09T22:00,2025-11-09,22,11675,11651,23,
2025-11-09T23:00,2025-11-09,23,11315,11293,21,
2025-11-10T00:00,2025-11-10,0,10622,10622,0,
2025-11-10T01:00,2025-11-10,1,10295,10276,18,
2025-11-10T02:00,2025-11-10,2,9950,9931,18,
2025-11-10T03:00,2025-11-10,3,9645,9626,18,
2025-11-10T04:00,2025-11-10,4,9265,9247,17,
2025-11-10T05:00,2025-11-10,5,9215,9195,19,
2025-11-10T06:00,2025-11-10,6,9180,9163,16,
2025-11-10T07:00,2025-11-10,7,9795,9777,17,
2025-11-10T08:00,2025-11-10,8,10130,10114,15,
2025-11-10T09:00,2025-11-10,9,10105,10085,19,
2025-11-10T10:00,2025-11-10,10,10085,10064,20,
2025-11-10T11:00,2025-11-10,11,10253,10253,0,
2025-11-10T12:00,2025-11-10,12,10882,10882,0,day
2025-11-10T13:00,2025-11-10,13,11155,11155,0,
2025-11-10T14:00,2025-11-10,14,11206,11206,0,
2025-11-10T15:00,2025-11-10,15,11335,11335,0,
2025-11-10T16:00,2025-11-10,16,10993,10993,0,
2025-11-10T17:00,2025-11-10,17,11370,11370,0,
2025-11-10T18:00,2025-11-10,18,12725,12657,65,evening
2025-11-10T19:00,2025-11-10,19,11947,11947,0,
2025-11-10T20:00,2025-11-10,20,11819,11819,0,
2025-11-10T21:00,2025-11-10,21,11584,11584,0,
2025-11-10T22:00,2025-11-10,22,11305,11305,0,
2025-11-10T23:00,2025-11-10,23,10731,10731,0,
2025-11-11T00:00,2025-11-11,0,10044,10044,0,
2025-11-11T01:00,2025-11-11,1,9927,9927,0,
2025-11-11T02:00,2025-11-11,2,9599,9599,0,
2025-11-11T03:00,2025-11-11,3,9165,9165,0,
2025-11-11T04:00,2025-11-11,4,8884,8884,0,
2025-11-11T05:00,2025-11-11,5,8876,8876,0,
2025-11-11T06:00,2025-11-11,6,8912,8912,0,
2025-11-11T07:00,2025-11-11,7,9583,9583,0,
2025-11-11T08:00,2025-11-11,8,9921,9921,0,
2025-11-11T09:00,2025-11-11,9,9816,9816,0,
2025-11-11T10:00,2025-11-11,10,9745,9745,0,
2025-11-11T11:00,2025-11-11,11,10206,10206,0,
2025-11-11T12:00,2025-11-11,12,10677,10677,0,day
2025-11-11T13:00,2025-11-11,13,11167,11167,0,
2025-11-11T14:00,2025-11-11,14,10902,10902,0,
2025-11-11T15:00,2025-11-11,15,10868,10868,0,
2025-11-11T16:00,2025-11-11,16,10665,10665,0,
2025-11-11T17:00,2025-11-11,17,11057,11057,0,
2025-11-11T18:00,2025-11-11,18,12280,12233,45,evening
2025-11-11T19:00,2025-11-11,19,11572,11572,0,
2025-11-11T20:00,2025-11-11,20,11325,11325,0,
2025-11-11T21:00,2025-11-11,21,11137,11137,0,
2025-11-11T22:00,2025-11-11,22,10789,10789,0,
2025-11-11T23:00,2025-11-11,23,10279,10279,0,
2025-11-12T00:00,2025-11-12,0,9769,9769,0,
2025-11-12T01:00,2025-11-12,1,9427,9427,0,
2025-11-12T02:00,2025-11-12,2,9011,9011,0,
2025-11-12T03:00,2025-11-12,3,8708,8708,0,
2025-11-12T04:00,2025-11-12,4,8430,8430,0,
2025-11-12T05:00,2025-11-12,5,8316,8316,0,
2025-11-12T06:00,2025-11-12,6,8572,8572,0,
2025-11-12T07:00,2025-11-12,7,9194,9194,0,
