datetime,date,hour,demand,supply,loadshed,peak
2023-08-01T00:00,2023-08-01,0,,,413,
2023-08-01T01:00,2023-08-01,1,,,1305,
2023-08-01T02:00,2023-08-01,2,,,1306,
2023-08-01T03:00,2023-08-01,3,,,1254,
2023-08-01T04:00,2023-08-01,4,,,1233,
2023-08-01T05:00,2023-08-01,5,,,1116,
2023-08-01T06:00,2023-08-01,6,,,1019,
2023-08-01T07:00,2023-08-01,7,,,1007,
2023-08-01T08:00,2023-08-01,8,,,1013,
2023-08-01T09:00,2023-08-01,9,,,1098,
2023-08-01T10:00,2023-08-01,10,,,1056,
2023-08-01T11:00,2023-08-01,11,,,642,
2023-08-01T12:00,2023-08-01,12,,,385,day
2023-08-01T13:00,2023-08-01,13,,,359,
2023-08-01T14:00,2023-08-01,14,,,216,
2023-08-01T15:00,2023-08-01,15,,,110,
2023-08-01T16:00,2023-08-01,16,,,177,
2023-08-01T17:00,2023-08-01,17,,,46,
2023-08-01T18:00,2023-08-01,18,,,20,
2023-08-01T19:00,2023-08-01,19,,,96,evening
2023-08-01T20:00,2023-08-01,20,,,124,
2023-08-01T21:00,2023-08-01,21,,,211,
2023-08-01T22:00,2023-08-01,22,,,243,
2023-08-01T23:00,2023-08-01,23,,,332,
2023-08-02T00:00,2023-08-02,0,,,563,
2023-08-02T01:00,2023-08-02,1,,,715,
2023-08-02T02:00,2023-08-02,2,,,418,
2023-08-02T03:00,2023-08-02,3,,,287,
2023-08-02T04:00,2023-08-02,4,,,216,
2023-08-02T05:00,2023-08-02,5,,,165,
2023-08-02T06:00,2023-08-02,6,,,145,
2023-08-02T07:00,2023-08-02,7,,,118,
2023-08-02T08:00,2023-08-02,8,,,67,
2023-08-02T09:00,2023-08-02,9,,,30,
2023-08-02T10:00,2023-08-02,10,,,74,
2023-08-02T11:00,2023-08-02,11,,,144,
2023-08-02T12:00,2023-08-02,12,,,147,day
2023-08-02T13:00,2023-08-02,13,,,132,
2023-08-02T14:00,2023-08-02,14,,,99,
2023-08-02T15:00,2023-08-02,15,,,263,
2023-08-02T16:00,2023-08-02,16,,,287,
2023-08-02T17:00,2023-08-02,17,,,149,
2023-08-02T18:00,2023-08-02,18,,,143,
2023-08-02T19:00,2023-08-02,19,,,160,
2023-08-02T20:00,2023-08-02,20,,,217,evening
2023-08-02T21:00,2023-08-02,21,,,178,
2023-08-02T22:00,2023-08-02,22,,,224,
2023-08-02T23:00,2023-08-02,23,,,254,
2023-08-03T00:00,2023-08-03,0,,,1038,
2023-08-03T01:00,2023-08-03,1,,,884,
2023-08-03T02:00,2023-08-03,2,,,763,
2023-08-03T03:00,2023-08-03,3,,,654,
2023-08-03T04:00,2023-08-03,4,,,444,
2023-08-03T05:00,2023-08-03,5,,,316,
2023-08-03T06:00,2023-08-03,6,,,270,
2023-08-03T07:00,2023-08-03,7,,,227,
2023-08-03T08:00,2023-08-03,8,,,246,
2023-08-03T09:00,2023-08-03,9,,,188,
2023-08-03T10:00,2023-08-03,10,,,157,
2023-08-03T11:00,2023-08-03,11,,,202,
2023-08-03T12:00,2023-08-03,12,,,163,day
2023-08-03T13:00,2023-08-03,13,,,370,
2023-08-03T14:00,2023-08-03,14,,,527,
2023-08-03T15:00,2023-08-03,15,,,485,
2023-08-03T16:00,2023-08-03,16,,,414,
2023-08-03T17:00,2023-08-03,17,,,190,
2023-08-03T18:00,2023-08-03,18,,,100,
2023-08-03T19:00,2023-08-03,19,,,497,
2023-08-03T20:00,2023-08-03,20,,,256,
2023-08-03T21:00,2023-08-03,21,,,209,evening
2023-08-03T22:00,2023-08-03,22,,,216,
2023-08-03T23:00,2023-08-03,23,,,395,
2023-08-04T00:00,2023-08-04,0,,,150,
2023-08-04T01:00,2023-08-04,1,,,1141,
2023-08-04T02:00,2023-08-04,2,,,1121,
2023-08-04T03:00,2023-08-04,3,,,1035,
2023-08-04T04:00,2023-08-04,4,,,956,
2023-08-04T05:00,2023-08-04,5,,,782,
2023-08-04T06:00,2023-08-04,6,,,642,
2023-08-04T07:00,2023-08-04,7,,,392,
2023-08-04T08:00,2023-08-04,8,,,329,
2023-08-04T09:00,2023-08-04,9,,,250,
2023-08-04T10:00,2023-08-04,10,,,122,
2023-08-04T11:00,2023-08-04,11,,,25,
2023-08-04T12:00,2023-08-04,12,,,60,day
2023-08-04T13:00,2023-08-04,13,,,90,
2023-08-04T14:00,2023-08-04,14,,,71,
2023-08-04T15:00,2023-08-04,15,,,57,
2023-08-04T16:00,2023-08-04,16,,,0,
2023-08-04T17:00,2023-08-04,17,,,0,
2023-08-04T18:00,2023-08-04,18,,,0,
2023-08-04T19:00,2023-08-04,19,,,10,
2023-08-04T20:00,2023-08-04,20,,,20,
2023-08-04T21:00,2023-08-04,21,,,0,evening
2023-08-04T22:00,2023-08-04,22,,,25,
2023-08-04T23:00,2023-08-04,23,,,92,
2023-08-05T00:00,2023-08-05,0,,,968,
2023-08-05T01:00,2023-08-05,1,,,300,
2023-08-05T02:00,2023-08-05,2,,,195,
2023-08-05T03:00,2023-08-05,3,,,180,
2023-08-05T04:00,2023-08-05,4,,,168,
2023-08-05T05:00,2023-08-05,5,,,106,
2023-08-05T06:00,2023-08-05,6,,,73,
2023-08-05T07:00,2023-08-05,7,,,0,
2023-08-05T08:00,2023-08-05,8,,,0,
2023-08-05T09:00,2023-08-05,9,,,113,
2023-08-05T10:00,2023-08-05,10,,,121,
2023-08-05T11:00,2023-08-05,11,,,172,
2023-08-05T12:00,2023-08-05,12,,,244,day
2023-08-05T13:00,2023-08-05,13,,,313,
2023-08-05T14:00,2023-08-05,14,,,276,
2023-08-05T15:00,2023-08-05,15,,,303,
2023-08-05T16:00,2023-08-05,16,,,333,
2023-08-05T17:00,2023-08-05,17,,,151,
2023-08-05T18:00,2023-08-05,18,,,120,
2023-08-05T19:00,2023-08-05,19,,,220,
2023-08-05T20:00,2023-08-05,20,,,227,
2023-08-05T21:00,2023-08-05,21,,,160,evening
2023-08-05T22:00,2023-08-05,22,,,227,
2023-08-05T23:00,2023-08-05,23,,,516,
2023-08-06T00:00,2023-08-06,0,,,552,
2023-08-06T01:00,2023-08-06,1,,,1150,
2023-08-06T02:00,2023-08-06,2,,,1004,
2023-08-06T03:00,2023-08-06,3,,,659,
2023-08-06T04:00,2023-08-06,4,,,238,
2023-08-06T05:00,2023-08-06,5,,,0,
2023-08-06T06:00,2023-08-06,6,,,0,
2023-08-06T07:00,2023-08-06,7,,,59,
2023-08-06T08:00,2023-08-06,8,,,112,
2023-08-06T09:00,2023-08-06,9,,,111,
2023-08-06T10:00,2023-08-06,10,,,155,
2023-08-06T11:00,2023-08-06,11,,,90,
2023-08-06T12:00,2023-08-06,12,,,61,day
2023-08-06T13:00,2023-08-06,13,,,93,
2023-08-06T14:00,2023-08-06,14,,,113,
2023-08-06T15:00,2023-08-06,15,,,116,
2023-08-06T16:00,2023-08-06,16,,,125,
2023-08-06T17:00,2023-08-06,17,,,154,
2023-08-06T18:00,2023-08-06,18,,,109,
2023-08-06T19:00,2023-08-06,19,,,111,
2023-08-06T20:00,2023-08-06,20,,,84,
2023-08-06T21:00,2023-08-06,21,,,133,evening
2023-08-06T22:00,2023-08-06,22,,,113,
2023-08-06T23:00,2023-08-06,23,,,428,
2023-08-07T00:00,2023-08-07,0,,,0,
2023-08-07T01:00,2023-08-07,1,,,508,
2023-08-07T02:00,2023-08-07,2,,,363,
2023-08-07T03:00,2023-08-07,3,,,333,
2023-08-07T04:00,2023-08-07,4,,,339,
2023-08-07T05:00,2023-08-07,5,,,205,
2023-08-07T06:00,2023-08-07,6,,,70,
2023-08-07T07:00,2023-08-07,7,,,70,
2023-08-07T08:00,2023-08-07,8,,,51,
2023-08-07T09:00,2023-08-07,9,,,111,
2023-08-07T10:00,2023-08-07,10,,,65,
2023-08-07T11:00,2023-08-07,11,,,61,
2023-08-07T12:00,2023-08-07,12,,,93,day
2023-08-07T13:00,2023-08-07,13,,,57,
2023-08-07T14:00,2023-08-07,14,,,0,
2023-08-07T15:00,2023-08-07,15,,,0,
2023-08-07T16:00,2023-08-07,16,,,0,
2023-08-07T17:00,2023-08-07,17,,,0,
2023-08-07T18:00,2023-08-07,18,,,0,
2023-08-07T19:00,2023-08-07,19,,,0,
2023-08-07T20:00,2023-08-07,20,,,0,
2023-08-07T21:00,2023-08-07,21,,,0,
2023-08-07T22:00,2023-08-07,22,,,0,
2023-08-07T23:00,2023-08-07,23,,,0,
2023-08-08T00:00,2023-08-08,0,,,0,
2023-08-08T01:00,2023-08-08,1,,,0,
2023-08-08T02:00,2023-08-08,2,,,0,
2023-08-08T03:00,2023-08-08,3,,,0,
2023-08-08T04:00,2023-08-08,4,,,0,
2023-08-08T05:00,2023-08-08,5,,,0,
2023-08-08T06:00,2023-08-08,6,,,0,
2023-08-08T07:00,2023-08-08,7,,,0,
2023-08-08T08:00,2023-08-08,8,,,0,
2023-08-08T09:00,2023-08-08,9,,,0,
2023-08-08T10:00,2023-08-08,10,,,0,
2023-08-08T11:00,2023-08-08,11,,,0,
2023-08-08T12:00,2023-08-08,12,,,0,day
2023-08-08T13:00,2023-08-08,13,,,0,
2023-08-08T14:00,2023-08-08,14,,,0,
2023-08-08T15:00,2023-08-08,15,,,0,
2023-08-08T16:00,2023-08-08,16,,,0,
2023-08-08T17:00,2023-08-08,17,,,0,
2023-08-08T18:00,2023-08-08,18,,,0,
2023-08-08T19:00,2023-08-08,19,,,0,evening
2023-08-08T20:00,2023-08-08,20,,,0,
2023-08-08T21:00,2023-08-08,21,,,0,
2023-08-08T22:00,2023-08-08,22,,,0,
2023-08-08T23:00,2023-08-08,23,,,84,
2023-08-09T00:00,2023-08-09,0,,,617,
2023-08-09T01:00,2023-08-09,1,,,115,
2023-08-09T02:00,2023-08-09,2,,,138,
2023-08-09T03:00,2023-08-09,3,,,95,
2023-08-09T04:00,2023-08-09,4,,,45,
2023-08-09T05:00,2023-08-09,5,,,40,
2023-08-09T06:00,2023-08-09,6,,,30,
2023-08-09T07:00,2023-08-09,7,,,0,
2023-08-09T08:00,2023-08-09,8,,,0,
2023-08-09T09:00,2023-08-09,9,,,0,
2023-08-09T10:00,2023-08-09,10,,,0,
2023-08-09T11:00,2023-08-09,11,,,0,
2023-08-09T12:00,2023-08-09,12,,,0,day
2023-08-09T13:00,2023-08-09,13,,,130,
2023-08-09T14:00,2023-08-09,14,,,159,
2023-08-09T15:00,2023-08-09,15,,,287,
2023-08-09T16:00,2023-08-09,16,,,205,
2023-08-09T17:00,2023-08-09,17,,,169,
2023-08-09T18:00,2023-08-09,18,,,185,
2023-08-09T19:00,2023-08-09,19,,,265,
2023-08-09T20:00,2023-08-09,20,,,115,
2023-08-09T21:00,2023-08-09,21,,,110,evening
2023-08-09T22:00,2023-08-09,22,,,113,
2023-08-09T23:00,2023-08-09,23,,,179,
2023-08-10T00:00,2023-08-10,0,,,771,
2023-08-10T01:00,2023-08-10,1,,,773,
2023-08-10T02:00,2023-08-10,2,,,555,
2023-08-10T03:00,2023-08-10,3,,,404,
2023-08-10T04:00,2023-08-10,4,,,118,
2023-08-10T05:00,2023-08-10,5,,,108,
2023-08-10T06:00,2023-08-10,6,,,148,
2023-08-10T07:00,2023-08-10,7,,,126,
2023-08-10T08:00,2023-08-10,8,,,172,
2023-08-10T09:00,2023-08-10,9,,,87,
2023-08-10T10:00,2023-08-10,10,,,70,
2023-08-10T11:00,2023-08-10,11,,,78,
2023-08-10T12:00,2023-08-10,12,,,253,day
2023-08-10T13:00,2023-08-10,13,,,263,
2023-08-10T14:00,2023-08-10,14,,,296,
2023-08-10T15:00,2023-08-10,15,,,406,
2023-08-10T16:00,2023-08-10,16,,,205,
2023-08-10T17:00,2023-08-10,17,,,173,
2023-08-10T18:00,2023-08-10,18,,,170,
2023-08-10T19:00,2023-08-10,19,,,160,evening
2023-08-10T20:00,2023-08-10,20,,,155,
2023-08-10T21:00,2023-08-10,21,,,154,
2023-08-10T22:00,2023-08-10,22,,,173,
2023-08-10T23:00,2023-08-10,23,,,386,
2023-08-11T00:00,2023-08-11,0,,,571,
2023-08-11T01:00,2023-08-11,1,,,933,
2023-08-11T02:00,2023-08-11,2,,,845,
2023-08-11T03:00,2023-08-11,3,,,702,
2023-08-11T04:00,2023-08-11,4,,,489,
2023-08-11T05:00,2023-08-11,5,,,400,
2023-08-11T06:00,2023-08-11,6,,,288,
2023-08-11T07:00,2023-08-11,7,,,213,
2023-08-11T08:00,2023-08-11,8,,,225,
2023-08-11T09:00,2023-08-11,9,,,157,
2023-08-11T10:00,2023-08-11,10,,,43,
2023-08-11T11:00,2023-08-11,11,,,30,
2023-08-11T12:00,2023-08-11,12,,,30,day
2023-08-11T13:00,2023-08-11,13,,,45,
2023-08-11T14:00,2023-08-11,14,,,25,
2023-08-11T15:00,2023-08-11,15,,,40,
2023-08-11T16:00,2023-08-11,16,,,0,
2023-08-11T17:00,2023-08-11,17,,,0,
2023-08-11T18:00,2023-08-11,18,,,0,
2023-08-11T19:00,2023-08-11,19,,,0,
2023-08-11T20:00,2023-08-11,20,,,0,
2023-08-11T21:00,2023-08-11,21,,,0,evening
2023-08-11T22:00,2023-08-11,22,,,0,
2023-08-11T23:00,2023-08-11,23,,,202,
2023-08-12T00:00,2023-08-12,0,,,539,
2023-08-12T01:00,2023-08-12,1,,,875,
2023-08-12T02:00,2023-08-12,2,,,758,
2023-08-12T03:00,2023-08-12,3,,,710,
2023-08-12T04:00,2023-08-12,4,,,666,
2023-08-12T05:00,2023-08-12,5,,,597,
2023-08-12T06:00,2023-08-12,6,,,402,
2023-08-12T07:00,2023-08-12,7,,,169,
2023-08-12T08:00,2023-08-12,8,,,190,
2023-08-12T09:00,2023-08-12,9,,,180,
2023-08-12T10:00,2023-08-12,10,,,248,
2023-08-12T11:00,2023-08-12,11,,,200,
2023-08-12T12:00,2023-08-12,12,,,202,day
2023-08-12T13:00,2023-08-12,13,,,276,
2023-08-12T14:00,2023-08-12,14,,,223,
2023-08-12T15:00,2023-08-12,15,,,247,
2023-08-12T16:00,2023-08-12,16,,,157,
2023-08-12T17:00,2023-08-12,17,,,154,
2023-08-12T18:00,2023-08-12,18,,,70,
2023-08-12T19:00,2023-08-12,19,,,85,evening
2023-08-12T20:00,2023-08-12,20,,,110,
2023-08-12T21:00,2023-08-12,21,,,50,
2023-08-12T22:00,2023-08-12,22,,,69,
2023-08-12T23:00,2023-08-12,23,,,207,
2023-08-13T00:00,2023-08-13,0,,,157,
2023-08-13T01:00,2023-08-13,1,,,509,
2023-08-13T02:00,2023-08-13,2,,,330,
2023-08-13T03:00,2023-08-13,3,,,302,
2023-08-13T04:00,2023-08-13,4,,,297,
2023-08-13T05:00,2023-08-13,5,,,279,
2023-08-13T06:00,2023-08-13,6,,,207,
2023-08-13T07:00,2023-08-13,7,,,216,
2023-08-13T08:00,2023-08-13,8,,,115,
2023-08-13T09:00,2023-08-13,9,,,137,
2023-08-13T10:00,2023-08-13,10,,,84,
2023-08-13T11:00,2023-08-13,11,,,42,
2023-08-13T12:00,2023-08-13,12,,,38,day
2023-08-13T13:00,2023-08-13,13,,,0,
2023-08-13T14:00,2023-08-13,14,,,0,
2023-08-13T15:00,2023-08-13,15,,,0,
2023-08-13T16:00,2023-08-13,16,,,0,
2023-08-13T17:00,2023-08-13,17,,,0,
2023-08-13T18:00,2023-08-13,18,,,0,
2023-08-13T19:00,2023-08-13,19,,,0,evening
2023-08-13T20:00,2023-08-13,20,,,0,
2023-08-13T21:00,2023-08-13,21,,,0,
2023-08-13T22:00,2023-08-13,22,,,0,
2023-08-13T23:00,2023-08-13,23,,,153,
2023-08-14T00:00,2023-08-14,0,,,625,
2023-08-14T01:00,2023-08-14,1,,,117,
2023-08-14T02:00,2023-08-14,2,,,96,
2023-08-14T03:00,2023-08-14,3,,,104,
2023-08-14T04:00,2023-08-14,4,,,78,
2023-08-14T05:00,2023-08-14,5,,,80,
2023-08-14T06:00,2023-08-14,6,,,96,
2023-08-14T07:00,2023-08-14,7,,,127,
2023-08-14T08:00,2023-08-14,8,,,129,
2023-08-14T09:00,2023-08-14,9,,,127,
2023-08-14T10:00,2023-08-14,10,,,142,
2023-08-14T11:00,2023-08-14,11,,,141,
2023-08-14T12:00,2023-08-14,12,,,244,day
2023-08-14T13:00,2023-08-14,13,,,243,
2023-08-14T14:00,2023-08-14,14,,,206,
2023-08-14T15:00,2023-08-14,15,,,281,
2023-08-14T16:00,2023-08-14,16,,,183,
2023-08-14T17:00,2023-08-14,17,,,175,
2023-08-14T18:00,2023-08-14,18,,,123,
2023-08-14T19:00,2023-08-14,19,,,245,
2023-08-14T20:00,2023-08-14,20,,,157,
2023-08-14T21:00,2023-08-14,21,,,122,evening
2023-08-14T22:00,2023-08-14,22,,,124,
2023-08-14T23:00,2023-08-14,23,,,410,
2023-08-15T00:00,2023-08-15,0,,,375,
2023-08-15T01:00,2023-08-15,1,,,666,
2023-08-15T02:00,2023-08-15,2,,,537,
2023-08-15T03:00,2023-08-15,3,,,418,
2023-08-15T04:00,2023-08-15,4,,,386,
2023-08-15T05:00,2023-08-15,5,,,371,
2023-08-15T06:00,2023-08-15,6,,,276,
2023-08-15T07:00,2023-08-15,7,,,0,
2023-08-15T08:00,2023-08-15,8,,,0,
2023-08-15T09:00,2023-08-15,9,,,0,
2023-08-15T10:00,2023-08-15,10,,,0,
2023-08-15T11:00,2023-08-15,11,,,0,
2023-08-15T12:00,2023-08-15,12,,,0,day
2023-08-15T13:00,2023-08-15,13,,,0,
2023-08-15T14:00,2023-08-15,14,,,0,
2023-08-15T15:00,2023-08-15,15,,,0,
2023-08-15T16:00,2023-08-15,16,,,0,
2023-08-15T17:00,2023-08-15,17,,,0,
2023-08-15T18:00,2023-08-15,18,,,0,
2023-08-15T19:00,2023-08-15,19,,,84,
2023-08-15T20:00,2023-08-15,20,,,86,
2023-08-15T21:00,2023-08-15,21,,,117,evening
2023-08-15T22:00,2023-08-15,22,,,143,
2023-08-15T23:00,2023-08-15,23,,,213,
2023-08-16T00:00,2023-08-16,0,,,1120,
2023-08-16T01:00,2023-08-16,1,,,312,
2023-08-16T02:00,2023-08-16,2,,,295,
2023-08-16T03:00,2023-08-16,3,,,296,
2023-08-16T04:00,2023-08-16,4,,,252,
2023-08-16T05:00,2023-08-16,5,,,211,
2023-08-16T06:00,2023-08-16,6,,,85,
2023-08-16T07:00,2023-08-16,7,,,79,
2023-08-16T08:00,2023-08-16,8,,,76,
2023-08-16T09:00,2023-08-16,9,,,84,
2023-08-16T10:00,2023-08-16,10,,,117,
2023-08-16T11:00,2023-08-16,11,,,363,
2023-08-16T12:00,2023-08-16,12,,,550,day
2023-08-16T13:00,2023-08-16,13,,,433,
