datetime,date,hour,demand,supply,loadshed,peak
2023-09-01T00:00,2023-09-01,0,,,1275,
2023-09-01T01:00,2023-09-01,1,,,1725,
2023-09-01T02:00,2023-09-01,2,,,1584,
2023-09-01T03:00,2023-09-01,3,,,1552,
2023-09-01T04:00,2023-09-01,4,,,1426,
2023-09-01T05:00,2023-09-01,5,,,1404,
2023-09-01T06:00,2023-09-01,6,,,1309,
2023-09-01T07:00,2023-09-01,7,,,1243,
2023-09-01T08:00,2023-09-01,8,,,1129,
2023-09-01T09:00,2023-09-01,9,,,922,
2023-09-01T10:00,2023-09-01,10,,,478,
2023-09-01T11:00,2023-09-01,11,,,110,
2023-09-01T12:00,2023-09-01,12,,,76,day
2023-09-01T13:00,2023-09-01,13,,,95,
2023-09-01T14:00,2023-09-01,14,,,73,
2023-09-01T15:00,2023-09-01,15,,,58,
2023-09-01T16:00,2023-09-01,16,,,56,
2023-09-01T17:00,2023-09-01,17,,,52,
2023-09-01T18:00,2023-09-01,18,,,74,
2023-09-01T19:00,2023-09-01,19,,,155,
2023-09-01T20:00,2023-09-01,20,,,156,
2023-09-01T21:00,2023-09-01,21,,,135,evening
2023-09-01T22:00,2023-09-01,22,,,129,
2023-09-01T23:00,2023-09-01,23,,,410,
2023-09-02T01:00,2023-09-02,1,,,1545,
2023-09-02T02:00,2023-09-02,2,,,1328,
2023-09-02T03:00,2023-09-02,3,,,1206,
2023-09-02T04:00,2023-09-02,4,,,1187,
2023-09-02T05:00,2023-09-02,5,,,1022,
2023-09-02T06:00,2023-09-02,6,,,661,
2023-09-02T07:00,2023-09-02,7,,,149,
2023-09-02T08:00,2023-09-02,8,,,161,
2023-09-02T09:00,2023-09-02,9,,,194,
2023-09-02T10:00,2023-09-02,10,,,223,
2023-09-02T11:00,2023-09-02,11,,,0,
2023-09-02T12:00,2023-09-02,12,,,0,day
2023-09-02T13:00,2023-09-02,13,,,80,
2023-09-02T14:00,2023-09-02,14,,,130,
2023-09-02T15:00,2023-09-02,15,,,188,
