datetime,date,hour,demand,generation,loadshed,peak
2022-10-01T00:00,2022-10-01,0,14039,11717,2140,
2022-10-01T01:00,2022-10-01,1,13300,11731,1446,
2022-10-01T02:00,2022-10-01,2,13100,11590,1392,
2022-10-01T03:00,2022-10-01,3,12900,11552,1242,
2022-10-01T04:00,2022-10-01,4,12700,11529,1079,
2022-10-01T05:00,2022-10-01,5,12500,11519,904,
2022-10-01T06:00,2022-10-01,6,11000,10773,209,
2022-10-01T07:00,2022-10-01,7,10700,10569,121,
2022-10-01T08:00,2022-10-01,8,10760,10525,217,
2022-10-01T09:00,2022-10-01,9,11178,10839,312,
2022-10-01T10:00,2022-10-01,10,11372,10935,403,
2022-10-01T11:00,2022-10-01,11,11882,11060,758,
2022-10-01T12:00,2022-10-01,12,12497,11274,1127,day
2022-10-01T13:00,2022-10-01,13,12550,11209,1236,
2022-10-01T14:00,2022-10-01,14,12600,11238,1255,
2022-10-01T15:00,2022-10-01,15,12800,11206,1469,
2022-10-01T16:00,2022-10-01,16,12700,11227,1357,
2022-10-01T17:00,2022-10-01,17,12600,11029,1448,
2022-10-01T18:00,2022-10-01,18,12900,12102,735,
2022-10-01T19:00,2022-10-01,19,14000,12611,1280,
2022-10-01T20:00,2022-10-01,20,14200,12632,1445,
2022-10-01T21:00,2022-10-01,21,14300,12773,1407,evening
2022-10-01T22:00,2022-10-01,22,14306,12673,1505,
2022-10-01T23:00,2022-10-01,23,14374,12364,1852,
2022-10-02T00:00,2022-10-02,0,12657,11202,1341,
2022-10-02T01:00,2022-10-02,1,13461,11344,1951,
2022-10-02T02:00,2022-10-02,2,13149,11279,1723,
2022-10-02T03:00,2022-10-02,3,12813,11171,1513,
2022-10-02T04:00,2022-10-02,4,11914,10967,873,
2022-10-02T05:00,2022-10-02,5,10422,10422,0,
2022-10-02T06:00,2022-10-02,6,8531,8531,0,
2022-10-02T07:00,2022-10-02,7,8739,8739,0,
2022-10-02T08:00,2022-10-02,8,8958,8958,0,
2022-10-02T09:00,2022-10-02,9,9498,9498,0,
2022-10-02T10:00,2022-10-02,10,10019,10019,0,
2022-10-02T11:00,2022-10-02,11,10479,10322,145,
2022-10-02T12:00,2022-10-02,12,11100,10572,487,
2022-10-02T13:00,2022-10-02,13,11769,10682,1002,
2022-10-02T14:00,2022-10-02,14,11904,10631,1173,
2022-10-02T15:00,2022-10-02,15,11940,10527,1302,
2022-10-02T16:00,2022-10-02,16,11809,10524,1184,
2022-10-02T17:00,2022-10-02,17,11530,10566,888,
2022-10-02T18:00,2022-10-02,18,12701,11603,1012,
2022-10-02T19:00,2022-10-02,19,13606,12233,1265,
2022-10-02T20:00,2022-10-02,20,13477,12297,1087,
2022-10-02T21:00,2022-10-02,21,13372,12369,924,evening
2022-10-02T22:00,2022-10-02,22,13318,12261,974,
2022-10-02T23:00,2022-10-02,23,12991,11894,1011,
2022-10-03T00:00,2022-10-03,0,11721,10862,792,
2022-10-03T01:00,2022-10-03,1,12128,10671,1343,
