datetime,date,hour,demand,generation,loadshed,peak
2020-01-01T00:00,2020-01-01,0,6409,6409,0,
2020-01-01T01:00,2020-01-01,1,5913,5913,0,
2020-01-01T02:00,2020-01-01,2,5570,5570,0,
2020-01-01T03:00,2020-01-01,3,5351,5351,0,
2020-01-01T04:00,2020-01-01,4,5223,5223,0,
2020-01-01T05:00,2020-01-01,5,5142,5142,0,
2020-01-01T06:00,2020-01-01,6,5346,5346,0,
2020-01-01T07:00,2020-01-01,7,5806,5805.7,0,
2020-01-01T08:00,2020-01-01,8,6328,6327.5,0,
2020-01-01T09:00,2020-01-01,9,6654,6654,0,
2020-01-01T10:00,2020-01-01,10,6562,6562.4,0,
2020-01-01T11:00,2020-01-01,11,6515,6515,0,
2020-01-01T12:00,2020-01-01,12,6750,6749.7,0,day
2020-01-01T13:00,2020-01-01,13,6846,6846.4,0,
2020-01-01T14:00,2020-01-01,14,6557,6556.8,0,
2020-01-01T15:00,2020-01-01,15,6546,6545.9,0,
2020-01-01T16:00,2020-01-01,16,6526,6525.6,0,
2020-01-01T17:00,2020-01-01,17,6691,6691.4,0,
2020-01-01T18:00,2020-01-01,18,8004,8004,0,
2020-01-01T19:00,2020-01-01,19,8405,8405,0,evening
2020-01-01T20:00,2020-01-01,20,8328,8328,0,
2020-01-01T21:00,2020-01-01,21,8001,8001,0,
2020-01-01T22:00,2020-01-01,22,7439,7439,0,
2020-01-02T00:00,2020-01-02,0,6374,6374,0,
2020-01-02T01:00,2020-01-02,1,5756,5756,0,
2020-01-02T02:00,2020-01-02,2,5509,5509,0,
2020-01-02T03:00,2020-01-02,3,5253,5253,0,
2020-01-02T04:00,2020-01-02,4,5112,5112,0,
2020-01-02T05:00,2020-01-02,5,5041,5041,0,
2020-01-02T06:00,2020-01-02,6,5317,5317,0,
2020-01-02T07:00,2020-01-02,7,5520,5520.4,0,
2020-01-02T08:00,2020-01-02,8,6343,6343.2,0,
2020-01-02T09:00,2020-01-02,9,6553,6553.3,0,
2020-01-02T10:00,2020-01-02,10,6603,6603,0,
2020-01-02T11:00,2020-01-02,11,6595,6595.4,0,
2020-01-02T12:00,2020-01-02,12,6968,6968.1,0,day
2020-01-02T13:00,2020-01-02,13,7017,7016.9,0,
2020-01-02T14:00,2020-01-02,14,6586,6586.1,0,
2020-01-02T15:00,2020-01-02,15,6598,6597.6,0,
2020-01-02T16:00,2020-01-02,16,6614,6614,0,
2020-01-02T17:00,2020-01-02,17,6818,6818.1,0,
2020-01-02T18:00,2020-01-02,18,8369,8369,0,
2020-01-02T19:00,2020-01-02,19,8648,8648,0,evening
2020-01-02T20:00,2020-01-02,20,8501,8501,0,
2020-01-02T21:00,2020-01-02,21,8231,8231,0,
2020-01-02T22:00,2020-01-02,22,7647,7647,0,
2020-01-02T23:00,2020-01-02,23,7072,7072,0,
2020-01-03T00:00,2020-01-03,0,5536,5536,0,
2020-01-03T01:00,2020-01-03,1,5452,5926,0,
2020-01-03T02:00,2020-01-03,2,5517,5517,0,
2020-01-03T03:00,2020-01-03,3,5363,5363,0,
2020-01-03T04:00,2020-01-03,4,5014,5014,0,
2020-01-03T05:00,2020-01-03,5,4696,4696,0,
2020-01-03T06:00,2020-01-03,6,4682,4682,0,
2020-01-03T07:00,2020-01-03,7,4704,4703.6,0,
2020-01-03T08:00,2020-01-03,8,4738,4737.6,0,
2020-01-03T09:00,2020-01-03,9,4830,4830.2,0,
2020-01-03T10:00,2020-01-03,10,4890,4890.1,0,
2020-01-03T11:00,2020-01-03,11,5114,5113.9,0,
2020-01-03T12:00,2020-01-03,12,5508,5507.5,0,day
2020-01-03T13:00,2020-01-03,13,5710,5710.1,0,
2020-01-03T14:00,2020-01-03,14,5223,5222.9,0,
2020-01-03T15:00,2020-01-03,15,5266,5266,0,
2020-01-03T16:00,2020-01-03,16,5389,5389.4,0,
2020-01-03T17:00,2020-01-03,17,5686,5686.2,0,
2020-01-03T18:00,2020-01-03,18,7279,7279,0,
2020-01-03T19:00,2020-01-03,19,7537,7537,0,evening
2020-01-03T20:00,2020-01-03,20,7368,7368,0,
2020-01-03T21:00,2020-01-03,21,7095,7095,0,
2020-01-03T22:00,2020-01-03,22,6558,6558,0,
2020-01-03T23:00,2020-01-03,23,6055,6055,0,
2020-01-04T00:00,2020-01-04,0,6239,6239,0,
2020-01-04T01:00,2020-01-04,1,5068,5068,0,
2020-01-04T02:00,2020-01-04,2,4928,4928,0,
2020-01-04T03:00,2020-01-04,3,4690,4690,0,
2020-01-04T04:00,2020-01-04,4,4610,4610,0,
2020-01-04T05:00,2020-01-04,5,4592,4592,0,
2020-01-04T06:00,2020-01-04,6,4822,4822,0,
2020-01-04T07:00,2020-01-04,7,5180,5180.2,0,
2020-01-04T08:00,2020-01-04,8,5720,5720.3,0,
2020-01-04T09:00,2020-01-04,9,6005,6005.3,0,
2020-01-04T10:00,2020-01-04,10,5795,5795.4,0,
2020-01-04T11:00,2020-01-04,11,5900,5899.9,0,
2020-01-04T12:00,2020-01-04,12,6109,6108.5,0,day
2020-01-04T13:00,2020-01-04,13,6303,6302.9,0,
2020-01-04T14:00,2020-01-04,14,6032,6031.5,0,
2020-01-04T15:00,2020-01-04,15,6090,6089.8,0,
2020-01-04T16:00,2020-01-04,16,6084,6083.8,0,
2020-01-04T17:00,2020-01-04,17,6381,6381.1,0,
2020-01-04T18:00,2020-01-04,18,7953,7953,0,
2020-01-04T19:00,2020-01-04,19,8397,8397,0,
2020-01-04T20:00,2020-01-04,20,8302,8302,0,
2020-01-04T21:00,2020-01-04,21,7978,7978,0,
2020-01-04T22:00,2020-01-04,22,7461,7461,0,
2020-01-04T23:00,2020-01-04,23,6700,6700,0,
2020-01-05T00:00,2020-01-05,0,6298,6298,0,
2020-01-05T01:00,2020-01-05,1,5727,5727,0,
2020-01-05T02:00,2020-01-05,2,5491,5491,0,
2020-01-05T03:00,2020-01-05,3,5249,5249,0,
2020-01-05T04:00,2020-01-05,4,5038,5038,0,
2020-01-05T05:00,2020-01-05,5,5007,5007,0,
2020-01-05T06:00,2020-01-05,6,5304,5304,0,
2020-01-05T07:00,2020-01-05,7,5652,5652.4,0,
2020-01-05T08:00,2020-01-05,8,6304,6303.6,0,
2020-01-05T09:00,2020-01-05,9,6492,6492,0,
2020-01-05T10:00,2020-01-05,10,6540,6539.5,0,
2020-01-05T11:00,2020-01-05,11,6531,6531.4,0,
2020-01-05T12:00,2020-01-05,12,6765,6764.7,0,day
2020-01-05T13:00,2020-01-05,13,6864,6864.4,0,
2020-01-05T14:00,2020-01-05,14,6505,6504.7,0,
2020-01-05T15:00,2020-01-05,15,6500,6499.8,0,
2020-01-05T16:00,2020-01-05,16,6446,6445.5,0,
2020-01-05T17:00,2020-01-05,17,6635,6634.7,0,
2020-01-05T18:00,2020-01-05,18,7923,7923,0,
2020-01-05T19:00,2020-01-05,19,8161,8161,0,
2020-01-05T20:00,2020-01-05,20,8221,8221,0,evening
2020-01-05T21:00,2020-01-05,21,8010,8010,0,
2020-01-05T22:00,2020-01-05,22,7450,7450,0,
2020-01-05T23:00,2020-01-05,23,6832,6832,0,
2020-01-06T00:00,2020-01-06,0,6292,6292,0,
2020-01-06T01:00,2020-01-06,1,5873,5873,0,
2020-01-06T02:00,2020-01-06,2,5564,5564,0,
2020-01-06T03:00,2020-01-06,3,5379,5379,0,
2020-01-06T04:00,2020-01-06,4,5242,5242,0,
2020-01-06T05:00,2020-01-06,5,5117,5117,0,
2020-01-06T06:00,2020-01-06,6,5433,5433,0,
2020-01-06T07:00,2020-01-06,7,5871,5870.8,0,
2020-01-06T08:00,2020-01-06,8,6424,6424.1,0,
2020-01-06T09:00,2020-01-06,9,6505,6504.8,0,
2020-01-06T10:00,2020-01-06,10,6220,6219.6,0,
2020-01-06T11:00,2020-01-06,11,6402,6402.2,0,
2020-01-06T12:00,2020-01-06,12,6549,6548.5,0,day
2020-01-06T13:00,2020-01-06,13,6723,6722.9,0,
2020-01-06T14:00,2020-01-06,14,6516,6515.9,0,
2020-01-06T15:00,2020-01-06,15,6393,6393.1,0,
2020-01-06T16:00,2020-01-06,16,6254,6254.4,0,
2020-01-06T17:00,2020-01-06,17,6563,6562.9,0,
2020-01-06T18:00,2020-01-06,18,8133,8133,0,
2020-01-06T19:00,2020-01-06,19,8557,8557,0,evening
2020-01-06T20:00,2020-01-06,20,8462,8462,0,
2020-01-06T21:00,2020-01-06,21,8138,8138,0,
2020-01-06T22:00,2020-01-06,22,7464,7464,0,
2020-01-06T23:00,2020-01-06,23,6651,6651,0,
2020-01-07T00:00,2020-01-07,0,6422,6422,0,
2020-01-07T01:00,2020-01-07,1,5880,5880,0,
2020-01-07T02:00,2020-01-07,2,5568,5568,0,
2020-01-07T03:00,2020-01-07,3,5387,5387,0,
2020-01-07T04:00,2020-01-07,4,5196,5196,0,
2020-01-07T05:00,2020-01-07,5,5133,5133,0,
2020-01-07T06:00,2020-01-07,6,5390,5390,0,
2020-01-07T07:00,2020-01-07,7,5805,5804.5,0,
2020-01-07T08:00,2020-01-07,8,6347,6347,0,
2020-01-07T09:00,2020-01-07,9,6668,6668,0,
2020-01-07T10:00,2020-01-07,10,6565,6565,0,
2020-01-07T11:00,2020-01-07,11,6551,6551,0,
2020-01-07T12:00,2020-01-07,12,6657,6656.9,0,day
2020-01-07T13:00,2020-01-07,13,6719,6718.6,0,
2020-01-07T14:00,2020-01-07,14,6375,6374.8,0,
2020-01-07T15:00,2020-01-07,15,6495,6495,0,
2020-01-07T16:00,2020-01-07,16,6378,6377.7,0,
2020-01-07T17:00,2020-01-07,17,6596,6596.1,0,
2020-01-07T18:00,2020-01-07,18,8077,8077,0,
2020-01-07T19:00,2020-01-07,19,8523,8523,0,evening
2020-01-07T20:00,2020-01-07,20,8498,8498,0,
