datetime,date,hour,demand,generation,loadshed,peak
2025-05-01T00:00,2025-05-01,0,11108,11108,0,
2025-05-01T01:00,2025-05-01,1,12600,12523,74,
2025-05-01T02:00,2025-05-01,2,12100,12034,63,
2025-05-01T03:00,2025-05-01,3,11810,11747,60,
2025-05-01T04:00,2025-05-01,4,11460,11400,57,
2025-05-01T05:00,2025-05-01,5,11160,11117,41,
2025-05-01T06:00,2025-05-01,6,10590,10549,39,
2025-05-01T07:00,2025-05-01,7,10299,10299,0,
2025-05-01T08:00,2025-05-01,8,9998,9998,0,
2025-05-01T09:00,2025-05-01,9,9936,9936,0,
2025-05-01T10:00,2025-05-01,10,10034,10034,0,
2025-05-01T11:00,2025-05-01,11,10422,10422,0,
2025-05-01T12:00,2025-05-01,12,10974,10974,0,day
2025-05-01T13:00,2025-05-01,13,11176,11176,0,
2025-05-01T14:00,2025-05-01,14,10542,10542,0,
2025-05-01T15:00,2025-05-01,15,10041,10041,0,
2025-05-01T16:00,2025-05-01,16,9705,9705,0,
2025-05-01T17:00,2025-05-01,17,9106,9106,0,
2025-05-01T18:00,2025-05-01,18,9009,9009,0,
2025-05-01T19:00,2025-05-01,19,11383,11383,0,
2025-05-01T20:00,2025-05-01,20,11369,11369,0,
2025-05-01T21:00,2025-05-01,21,11428,11428,0,evening
2025-05-01T22:00,2025-05-01,22,11241,11241,0,
2025-05-01T23:00,2025-05-01,23,11077,11077,0,
2025-05-02T00:00,2025-05-02,0,13458,13458,0,
2025-05-02T01:00,2025-05-02,1,10670,10670,0,
2025-05-02T02:00,2025-05-02,2,10386,10386,0,
2025-05-02T03:00,2025-05-02,3,10052,10052,0,
2025-05-02T04:00,2025-05-02,4,9662,9662,0,
2025-05-02T05:00,2025-05-02,5,9454,9454,0,
2025-05-02T06:00,2025-05-02,6,9271,9271,0,
2025-05-02T07:00,2025-05-02,7,9685,9685,0,
2025-05-02T08:00,2025-05-02,8,9904,9904,0,
2025-05-02T09:00,2025-05-02,9,10163,10163,0,
2025-05-02T10:00,2025-05-02,10,10323,10323,0,
2025-05-02T11:00,2025-05-02,11,10946,10946,0,
2025-05-02T12:00,2025-05-02,12,11680,11646,32,day
2025-05-02T13:00,2025-05-02,13,12360,12277,79,
2025-05-02T14:00,2025-05-02,14,11690,11593,93,
2025-05-02T15:00,2025-05-02,15,11940,11854,82,
2025-05-02T16:00,2025-05-02,16,11650,11571,75,
2025-05-02T17:00,2025-05-02,17,11300,11244,53,
2025-05-02T18:00,2025-05-02,18,11235,11183,50,
2025-05-02T19:00,2025-05-02,19,13676,13676,0,evening
2025-05-02T20:00,2025-05-02,20,13622,13622,0,
2025-05-02T21:00,2025-05-02,21,13647,13647,0,
2025-05-02T22:00,2025-05-02,22,13441,13441,0,
2025-05-02T23:00,2025-05-02,23,13490,13490,0,
2025-05-03T00:00,2025-05-03,0,14146,14146,0,
2025-05-03T01:00,2025-05-03,1,12927,12927,0,
2025-05-03T02:00,2025-05-03,2,12348,12348,0,
2025-05-03T03:00,2025-05-03,3,11947,11947,0,
2025-05-03T04:00,2025-05-03,4,11534,11534,0,
2025-05-03T05:00,2025-05-03,5,11347,11347,0,
2025-05-03T06:00,2025-05-03,6,10969,10969,0,
2025-05-03T07:00,2025-05-03,7,11304,11304,0,
2025-05-03T08:00,2025-05-03,8,11414,11414,0,
2025-05-03T09:00,2025-05-03,9,11739,11739,0,
2025-05-03T10:00,2025-05-03,10,11998,11998,0,
2025-05-03T11:00,2025-05-03,11,12436,12436,0,
2025-05-03T12:00,2025-05-03,12,12706,12706,0,day
2025-05-03T13:00,2025-05-03,13,12640,12610,29,
2025-05-03T14:00,2025-05-03,14,12411,12411,0,
2025-05-03T15:00,2025-05-03,15,12721,12721,0,
2025-05-03T16:00,2025-05-03,16,12825,12825,0,
2025-05-03T17:00,2025-05-03,17,12759,12759,0,
2025-05-03T18:00,2025-05-03,18,12524,12524,0,
2025-05-03T19:00,2025-05-03,19,14874,14864,10,
2025-05-03T20:00,2025-05-03,20,14886,14876,10,evening
2025-05-03T21:00,2025-05-03,21,14769,14769,0,
2025-05-03T22:00,2025-05-03,22,14060,14060,0,
2025-05-03T23:00,2025-05-03,23,14274,14274,0,
2025-05-04T00:00,2025-05-04,0,13916,13905,11,
2025-05-04T01:00,2025-05-04,1,13515,13515,0,
2025-05-04T02:00,2025-05-04,2,13216,13216,0,
2025-05-04T03:00,2025-05-04,3,12758,12758,0,
2025-05-04T04:00,2025-05-04,4,12318,12318,0,
2025-05-04T05:00,2025-05-04,5,12115,12115,0,
2025-05-04T06:00,2025-05-04,6,11795,11795,0,
2025-05-04T07:00,2025-05-04,7,11956,11956,0,
2025-05-04T08:00,2025-05-04,8,11974,11974,0,
2025-05-04T09:00,2025-05-04,9,12558,12558,0,
2025-05-04T10:00,2025-05-04,10,13076,13076,0,
2025-05-04T11:00,2025-05-04,11,13360,13360,0,
2025-05-04T12:00,2025-05-04,12,13684,13684,0,day
2025-05-04T13:00,2025-05-04,13,13826,13826,0,
2025-05-04T14:00,2025-05-04,14,13250,13250,0,
2025-05-04T15:00,2025-05-04,15,13300,13248,50,
2025-05-04T16:00,2025-05-04,16,13090,13032,55,
2025-05-04T17:00,2025-05-04,17,12900,12840,57,
2025-05-04T18:00,2025-05-04,18,12730,12672,55,
2025-05-04T19:00,2025-05-04,19,14820,14784,34,evening
2025-05-04T20:00,2025-05-04,20,14538,14538,0,
2025-05-04T21:00,2025-05-04,21,14489,14489,0,
2025-05-04T22:00,2025-05-04,22,14217,14217,0,
2025-05-04T23:00,2025-05-04,23,14172,14161,11,
2025-05-05T00:00,2025-05-05,0,14580,14479,96,
2025-05-05T01:00,2025-05-05,1,13472,13472,0,
2025-05-05T02:00,2025-05-05,2,12933,12933,0,
2025-05-05T03:00,2025-05-05,3,12648,12648,0,
2025-05-05T04:00,2025-05-05,4,12316,12316,0,
2025-05-05T05:00,2025-05-05,5,12041,12041,0,
2025-05-05T06:00,2025-05-05,6,11719,11719,0,
2025-05-05T07:00,2025-05-05,7,11960,11960,0,
2025-05-05T08:00,2025-05-05,8,12041,12041,0,
2025-05-05T09:00,2025-05-05,9,12541,12541,0,
2025-05-05T10:00,2025-05-05,10,13049,13049,0,
2025-05-05T11:00,2025-05-05,11,13435,13390,43,
2025-05-05T12:00,2025-05-05,12,13890,13843,45,day
2025-05-05T13:00,2025-05-05,13,14110,14054,53,
2025-05-05T14:00,2025-05-05,14,14080,14044,34,
2025-05-05T15:00,2025-05-05,15,14300,14272,27,
2025-05-05T16:00,2025-05-05,16,14010,13961,47,
2025-05-05T17:00,2025-05-05,17,13680,13627,51,
2025-05-05T18:00,2025-05-05,18,13350,13303,45,
2025-05-05T19:00,2025-05-05,19,15550,15485,62,evening
2025-05-05T20:00,2025-05-05,20,15210,15153,54,
2025-05-05T21:00,2025-05-05,21,15180,15142,36,
2025-05-05T22:00,2025-05-05,22,14980,14927,51,
2025-05-05T23:00,2025-05-05,23,14825,14783,40,
2025-05-06T00:00,2025-05-06,0,13802,13802,0,
2025-05-06T01:00,2025-05-06,1,14260,14160,96,
2025-05-06T02:00,2025-05-06,2,13815,13729,82,
2025-05-06T03:00,2025-05-06,3,13380,13296,80,
2025-05-06T04:00,2025-05-06,4,13015,12938,74,
2025-05-06T05:00,2025-05-06,5,12670,12582,84,
2025-05-06T06:00,2025-05-06,6,12230,12149,77,
2025-05-06T07:00,2025-05-06,7,11900,11865,33,
2025-05-06T08:00,2025-05-06,8,11920,11894,25,
2025-05-06T09:00,2025-05-06,9,12510,12486,23,
2025-05-06T10:00,2025-05-06,10,12780,12733,45,
2025-05-06T11:00,2025-05-06,11,12695,12649,44,
2025-05-06T12:00,2025-05-06,12,13085,13039,44,day
2025-05-06T13:00,2025-05-06,13,12615,12575,38,
2025-05-06T14:00,2025-05-06,14,12425,12425,0,
2025-05-06T15:00,2025-05-06,15,12594,12594,0,
2025-05-06T16:00,2025-05-06,16,12374,12374,0,
2025-05-06T17:00,2025-05-06,17,12251,12251,0,
2025-05-06T18:00,2025-05-06,18,12436,12436,0,
2025-05-06T19:00,2025-05-06,19,14725,14691,32,evening
2025-05-06T20:00,2025-05-06,20,14525,14500,24,
2025-05-06T21:00,2025-05-06,21,14377,14377,0,
2025-05-06T22:00,2025-05-06,22,14127,14127,0,
2025-05-06T23:00,2025-05-06,23,13882,13882,0,
2025-05-07T00:00,2025-05-07,0,15820,15745,72,
2025-05-07T01:00,2025-05-07,1,13118,13118,0,
2025-05-07T02:00,2025-05-07,2,12744,12744,0,
2025-05-07T03:00,2025-05-07,3,12422,12422,0,
2025-05-07T04:00,2025-05-07,4,12103,12103,0,
2025-05-07T05:00,2025-05-07,5,11874,11874,0,
2025-05-07T06:00,2025-05-07,6,11524,11524,0,
2025-05-07T07:00,2025-05-07,7,11808,11808,0,
2025-05-07T08:00,2025-05-07,8,11869,11869,0,
2025-05-07T09:00,2025-05-07,9,12542,12542,0,
2025-05-07T10:00,2025-05-07,10,13084,13084,0,
2025-05-07T11:00,2025-05-07,11,13525,13487,36,
2025-05-07T12:00,2025-05-07,12,14000,13961,37,day
2025-05-07T13:00,2025-05-07,13,14375,14325,48,
2025-05-07T14:00,2025-05-07,14,14310,14247,60,
2025-05-07T15:00,2025-05-07,15,14400,14325,72,
2025-05-07T16:00,2025-05-07,16,14390,14328,59,
2025-05-07T17:00,2025-05-07,17,14140,14107,32,
2025-05-07T18:00,2025-05-07,18,13700,13665,33,
2025-05-07T19:00,2025-05-07,19,16070,16016,53,
2025-05-07T20:00,2025-05-07,20,16120,16063,67,evening
2025-05-07T21:00,2025-05-07,21,16100,16049,49,
2025-05-07T22:00,2025-05-07,22,15870,15756,109,
2025-05-07T23:00,2025-05-07,23,15820,15712,103,
2025-05-08T00:00,2025-05-08,0,15880,15768,107,
2025-05-08T01:00,2025-05-08,1,15250,15107,137,
2025-05-08T02:00,2025-05-08,2,14700,14571,123,
2025-05-08T03:00,2025-05-08,3,14090,14012,74,
2025-05-08T04:00,2025-05-08,4,13700,13645,53,
2025-05-08T05:00,2025-05-08,5,13500,13465,33,
2025-05-08T06:00,2025-05-08,6,12970,12923,45,
2025-05-08T07:00,2025-05-08,7,12990,12930,57,
2025-05-08T08:00,2025-05-08,8,12844,12844,0,
2025-05-08T09:00,2025-05-08,9,13260,13260,0,
2025-05-08T10:00,2025-05-08,10,13770,13728,40,
