datetime,date,hour,demand,generation,loadshed,peak
2017-08-01T00:00,2017-08-01,0,8927,8927,0,
2017-08-01T01:00,2017-08-01,1,8624,8624,0,
2017-08-01T02:00,2017-08-01,2,8322,8322,0,
2017-08-01T03:00,2017-08-01,3,8228,8228,0,
2017-08-01T04:00,2017-08-01,4,8108,8108,0,
2017-08-01T05:00,2017-08-01,5,7963,7963,0,
2017-08-01T06:00,2017-08-01,6,7637,7637,0,
2017-08-01T07:00,2017-08-01,7,7371,7371,0,
2017-08-01T08:00,2017-08-01,8,7442,7442,0,
2017-08-01T09:00,2017-08-01,9,7698,7698,0,
2017-08-01T10:00,2017-08-01,10,8017,8017,0,
2017-08-01T11:00,2017-08-01,11,8183,8183,0,
2017-08-01T12:00,2017-08-01,12,8275,8275,0,day
2017-08-01T13:00,2017-08-01,13,8243,8243,0,
2017-08-01T14:00,2017-08-01,14,7928,7928,0,
2017-08-01T15:00,2017-08-01,15,8321,8321,0,
2017-08-01T16:00,2017-08-01,16,7822,7822,0,
2017-08-01T17:00,2017-08-01,17,7654,7654,0,
2017-08-01T18:00,2017-08-01,18,7992,7992,0,
2017-08-01T19:00,2017-08-01,19,9180,9180,0,
2017-08-01T20:00,2017-08-01,20,9156,9156,0,
2017-08-01T21:00,2017-08-01,21,9136,9136,0,
2017-08-01T22:00,2017-08-01,22,9138,9138,0,
2017-08-01T23:00,2017-08-01,23,8965,8965,0,
2017-08-02T00:00,2017-08-02,0,8673,8673,0,
2017-08-02T01:00,2017-08-02,1,8554,8554,0,
2017-08-02T02:00,2017-08-02,2,8280,8280,0,
2017-08-02T03:00,2017-08-02,3,8224,8224,0,
2017-08-02T04:00,2017-08-02,4,8121,8121,0,
2017-08-02T05:00,2017-08-02,5,8008,8008,0,
2017-08-02T06:00,2017-08-02,6,7616,7616,0,
2017-08-02T07:00,2017-08-02,7,7387,7387,0,
2017-08-02T08:00,2017-08-02,8,7361,7361,0,
2017-08-02T09:00,2017-08-02,9,7480,7480,0,
2017-08-02T10:00,2017-08-02,10,8047,8047,0,
2017-08-02T11:00,2017-08-02,11,8113,8113,0,
2017-08-02T12:00,2017-08-02,12,8253,8253,0,day
2017-08-02T13:00,2017-08-02,13,8092,8092,0,
2017-08-02T14:00,2017-08-02,14,7853,7853,0,
2017-08-02T15:00,2017-08-02,15,8192,8192,0,
2017-08-02T16:00,2017-08-02,16,8143,8143,0,
2017-08-02T17:00,2017-08-02,17,7955,7955,0,
2017-08-02T18:00,2017-08-02,18,7784,7784,0,
2017-08-02T19:00,2017-08-02,19,9127,9127,0,
2017-08-02T20:00,2017-08-02,20,9097,9097,0,
2017-08-02T21:00,2017-08-02,21,9266,9266,0,evening
2017-08-02T22:00,2017-08-02,22,9120,9120,0,
2017-08-02T23:00,2017-08-02,23,8931,8931,0,
2017-08-03T00:00,2017-08-03,0,8909,8909,0,
2017-08-03T01:00,2017-08-03,1,8474,8474,0,
2017-08-03T02:00,2017-08-03,2,8265,8265,0,
