datetime,date,hour,demand,supply,loadshed,peak
2025-07-01T00:00,2025-07-01,0,,,202,
2025-07-01T01:00,2025-07-01,1,,,114,
2025-07-01T02:00,2025-07-01,2,,,86,
2025-07-01T03:00,2025-07-01,3,,,62,
2025-07-01T04:00,2025-07-01,4,,,34,
2025-07-01T05:00,2025-07-01,5,,,30,
2025-07-01T06:00,2025-07-01,6,,,0,
2025-07-01T07:00,2025-07-01,7,,,0,
2025-07-01T08:00,2025-07-01,8,,,0,
2025-07-01T09:00,2025-07-01,9,,,0,
2025-07-01T10:00,2025-07-01,10,,,0,
2025-07-01T11:00,2025-07-01,11,,,0,
2025-07-01T12:00,2025-07-01,12,,,0,day
2025-07-01T13:00,2025-07-01,13,,,0,
2025-07-01T14:00,2025-07-01,14,,,0,
2025-07-01T15:00,2025-07-01,15,,,0,
2025-07-01T16:00,2025-07-01,16,,,0,
2025-07-01T17:00,2025-07-01,17,,,0,
2025-07-01T18:00,2025-07-01,18,,,0,
2025-07-01T19:00,2025-07-01,19,,,30,
2025-07-01T20:00,2025-07-01,20,,,97,
2025-07-01T21:00,2025-07-01,21,,,152,evening
2025-07-01T22:00,2025-07-01,22,,,209,
2025-07-01T23:00,2025-07-01,23,,,209,
2025-07-02T00:00,2025-07-02,0,,,137,
2025-07-02T01:00,2025-07-02,1,,,174,
2025-07-02T02:00,2025-07-02,2,,,120,
2025-07-02T03:00,2025-07-02,3,,,96,
2025-07-02T04:00,2025-07-02,4,,,60,
2025-07-02T05:00,2025-07-02,5,,,0,
2025-07-02T06:00,2025-07-02,6,,,0,
2025-07-02T07:00,2025-07-02,7,,,0,
2025-07-02T08:00,2025-07-02,8,,,0,
2025-07-02T09:00,2025-07-02,9,,,0,
2025-07-02T10:00,2025-07-02,10,,,0,
2025-07-02T11:00,2025-07-02,11,,,0,
2025-07-02T12:00,2025-07-02,12,,,0,day
2025-07-02T13:00,2025-07-02,13,,,0,
2025-07-02T14:00,2025-07-02,14,,,0,
2025-07-02T15:00,2025-07-02,15,,,0,
2025-07-02T16:00,2025-07-02,16,,,0,
2025-07-02T17:00,2025-07-02,17,,,0,
2025-07-02T18:00,2025-07-02,18,,,0,
2025-07-02T19:00,2025-07-02,19,,,0,
2025-07-02T20:00,2025-07-02,20,,,44,
2025-07-02T21:00,2025-07-02,21,,,53,evening
2025-07-02T22:00,2025-07-02,22,,,51,
2025-07-02T23:00,2025-07-02,23,,,111,
2025-07-03T00:00,2025-07-03,0,,,67,
2025-07-03T01:00,2025-07-03,1,,,130,
2025-07-03T02:00,2025-07-03,2,,,117,
2025-07-03T03:00,2025-07-03,3,,,88,
2025-07-03T04:00,2025-07-03,4,,,35,
2025-07-03T05:00,2025-07-03,5,,,0,
2025-07-03T06:00,2025-07-03,6,,,0,
2025-07-03T07:00,2025-07-03,7,,,0,
2025-07-03T08:00,2025-07-03,8,,,0,
2025-07-03T09:00,2025-07-03,9,,,0,
2025-07-03T10:00,2025-07-03,10,,,0,
2025-07-03T11:00,2025-07-03,11,,,0,
2025-07-03T12:00,2025-07-03,12,,,0,day
2025-07-03T13:00,2025-07-03,13,,,0,
2025-07-03T14:00,2025-07-03,14,,,0,
2025-07-03T15:00,2025-07-03,15,,,0,
2025-07-03T16:00,2025-07-03,16,,,0,
2025-07-03T17:00,2025-07-03,17,,,0,
2025-07-03T18:00,2025-07-03,18,,,0,
2025-07-03T19:00,2025-07-03,19,,,37,
2025-07-03T20:00,2025-07-03,20,,,61,
2025-07-03T21:00,2025-07-03,21,,,68,evening
2025-07-03T22:00,2025-07-03,22,,,53,
2025-07-03T23:00,2025-07-03,23,,,47,
2025-07-04T00:00,2025-07-04,0,,,0,
2025-07-04T01:00,2025-07-04,1,,,75,
2025-07-04T02:00,2025-07-04,2,,,74,
2025-07-04T03:00,2025-07-04,3,,,63,
2025-07-04T04:00,2025-07-04,4,,,40,
2025-07-04T05:00,2025-07-04,5,,,0,
2025-07-04T06:00,2025-07-04,6,,,0,
2025-07-04T07:00,2025-07-04,7,,,0,
2025-07-04T08:00,2025-07-04,8,,,28,
2025-07-04T09:00,2025-07-04,9,,,0,
2025-07-04T10:00,2025-07-04,10,,,0,
2025-07-04T11:00,2025-07-04,11,,,0,
2025-07-04T12:00,2025-07-04,12,,,0,day
2025-07-04T13:00,2025-07-04,13,,,0,
2025-07-04T14:00,2025-07-04,14,,,0,
2025-07-04T15:00,2025-07-04,15,,,0,
2025-07-04T16:00,2025-07-04,16,,,0,
2025-07-04T17:00,2025-07-04,17,,,0,
2025-07-04T18:00,2025-07-04,18,,,0,
2025-07-04T19:00,2025-07-04,19,,,0,
2025-07-04T20:00,2025-07-04,20,,,0,
2025-07-04T21:00,2025-07-04,21,,,0,evening
2025-07-04T23:00,2025-07-04,23,,,0,
2025-07-05T00:00,2025-07-05,0,,,39,
2025-07-05T01:00,2025-07-05,1,,,0,
2025-07-05T02:00,2025-07-05,2,,,0,
2025-07-05T03:00,2025-07-05,3,,,0,
2025-07-05T04:00,2025-07-05,4,,,0,
2025-07-05T05:00,2025-07-05,5,,,0,
2025-07-05T06:00,2025-07-05,6,,,0,
2025-07-05T07:00,2025-07-05,7,,,0,
2025-07-05T08:00,2025-07-05,8,,,0,
2025-07-05T09:00,2025-07-05,9,,,0,
2025-07-05T10:00,2025-07-05,10,,,0,
2025-07-05T11:00,2025-07-05,11,,,0,
2025-07-05T12:00,2025-07-05,12,,,0,day
2025-07-05T13:00,2025-07-05,13,,,0,
2025-07-05T14:00,2025-07-05,14,,,0,
2025-07-05T15:00,2025-07-05,15,,,0,
2025-07-05T16:00,2025-07-05,16,,,0,
2025-07-05T17:00,2025-07-05,17,,,0,
2025-07-05T18:00,2025-07-05,18,,,0,
2025-07-05T19:00,2025-07-05,19,,,0,
2025-07-05T20:00,2025-07-05,20,,,0,
2025-07-05T21:00,2025-07-05,21,,,26,evening
2025-07-05T22:00,2025-07-05,22,,,27,
2025-07-05T23:00,2025-07-05,23,,,32,
2025-07-06T00:00,2025-07-06,0,,,97,
2025-07-06T01:00,2025-07-06,1,,,110,
2025-07-06T02:00,2025-07-06,2,,,108,
2025-07-06T03:00,2025-07-06,3,,,91,
2025-07-06T04:00,2025-07-06,4,,,65,
2025-07-06T05:00,2025-07-06,5,,,63,
2025-07-06T06:00,2025-07-06,6,,,31,
2025-07-06T07:00,2025-07-06,7,,,0,
2025-07-06T08:00,2025-07-06,8,,,13,
2025-07-06T09:00,2025-07-06,9,,,11,
2025-07-06T10:00,2025-07-06,10,,,10,
2025-07-06T11:00,2025-07-06,11,,,10,
2025-07-06T12:00,2025-07-06,12,,,10,day
2025-07-06T13:00,2025-07-06,13,,,23,
2025-07-06T14:00,2025-07-06,14,,,22,
2025-07-06T15:00,2025-07-06,15,,,29,
2025-07-06T16:00,2025-07-06,16,,,32,
2025-07-06T17:00,2025-07-06,17,,,31,
2025-07-06T18:00,2025-07-06,18,,,0,
2025-07-06T19:00,2025-07-06,19,,,89,
2025-07-06T20:00,2025-07-06,20,,,96,
2025-07-06T21:00,2025-07-06,21,,,83,evening
2025-07-06T22:00,2025-07-06,22,,,91,
2025-07-06T23:00,2025-07-06,23,,,97,
2025-07-07T00:00,2025-07-07,0,,,0,
2025-07-07T01:00,2025-07-07,1,,,71,
2025-07-07T02:00,2025-07-07,2,,,50,
2025-07-07T03:00,2025-07-07,3,,,42,
2025-07-07T04:00,2025-07-07,4,,,0,
2025-07-07T05:00,2025-07-07,5,,,0,
2025-07-07T06:00,2025-07-07,6,,,0,
2025-07-07T07:00,2025-07-07,7,,,0,
2025-07-07T08:00,2025-07-07,8,,,0,
2025-07-07T09:00,2025-07-07,9,,,0,
2025-07-07T10:00,2025-07-07,10,,,0,
2025-07-07T11:00,2025-07-07,11,,,0,
2025-07-07T12:00,2025-07-07,12,,,0,day
2025-07-07T13:00,2025-07-07,13,,,0,
2025-07-07T14:00,2025-07-07,14,,,0,
2025-07-07T15:00,2025-07-07,15,,,0,
2025-07-07T16:00,2025-07-07,16,,,0,
2025-07-07T17:00,2025-07-07,17,,,0,
2025-07-07T18:00,2025-07-07,18,,,0,
2025-07-07T19:00,2025-07-07,19,,,13,
2025-07-07T20:00,2025-07-07,20,,,20,evening
2025-07-07T21:00,2025-07-07,21,,,12,
2025-07-07T22:00,2025-07-07,22,,,0,
2025-07-07T23:00,2025-07-07,23,,,0,
