datetime,date,hour,demand,generation,loadshed,peak
2024-04-01T00:00,2024-04-01,0,13750,12374,1314,
2024-04-01T01:00,2024-04-01,1,12100,11352,714,
2024-04-01T02:00,2024-04-01,2,12300,11395,864,
2024-04-01T03:00,2024-04-01,3,12500,11585,874,
2024-04-01T04:00,2024-04-01,4,12400,11560,802,
2024-04-01T05:00,2024-04-01,5,11800,11399,383,
2024-04-01T06:00,2024-04-01,6,11150,10907,232,
2024-04-01T07:00,2024-04-01,7,11000,10843,150,
2024-04-01T08:00,2024-04-01,8,11200,11010,181,
2024-04-01T09:00,2024-04-01,9,11700,11308,374,
2024-04-01T10:00,2024-04-01,10,12250,11572,647,
2024-04-01T11:00,2024-04-01,11,12450,11676,739,
2024-04-01T12:00,2024-04-01,12,12850,12049,765,day
2024-04-01T13:00,2024-04-01,13,13050,12180,831,
2024-04-01T14:00,2024-04-01,14,13270,12287,939,
2024-04-01T15:00,2024-04-01,15,13320,12415,864,
2024-04-01T16:00,2024-04-01,16,13250,12343,866,
2024-04-01T17:00,2024-04-01,17,13200,12424,741,
2024-04-01T18:00,2024-04-01,18,13430,12645,750,
2024-04-01T19:00,2024-04-01,19,14380,13350,984,
2024-04-01T20:00,2024-04-01,20,14350,13388,919,
2024-04-01T21:00,2024-04-01,21,14650,13757,853,evening
2024-04-01T22:00,2024-04-01,22,14550,13647,862,
2024-04-01T23:00,2024-04-01,23,14250,13010,1184,
2024-04-02T00:00,2024-04-02,0,14400,12488,1826,
2024-04-02T01:00,2024-04-02,1,13400,12175,1170,
2024-04-02T02:00,2024-04-02,2,13200,12077,1072,
2024-04-02T03:00,2024-04-02,3,13300,12054,1190,
2024-04-02T04:00,2024-04-02,4,13200,12111,1040,
2024-04-02T05:00,2024-04-02,5,12900,11776,1073,
2024-04-02T06:00,2024-04-02,6,12000,11320,649,
2024-04-02T07:00,2024-04-02,7,12150,11464,655,
2024-04-02T08:00,2024-04-02,8,12150,11162,944,
2024-04-02T09:00,2024-04-02,9,12250,11337,872,
2024-04-02T10:00,2024-04-02,10,12700,11747,910,
2024-04-02T11:00,2024-04-02,11,12900,11843,1009,
2024-04-02T12:00,2024-04-02,12,13200,12147,1006,day
2024-04-02T13:00,2024-04-02,13,13400,12109,1233,
2024-04-02T14:00,2024-04-02,14,13700,11976,1646,
2024-04-02T15:00,2024-04-02,15,13800,11986,1732,
2024-04-02T16:00,2024-04-02,16,13700,12050,1576,
2024-04-02T17:00,2024-04-02,17,13100,11334,1687,
2024-04-02T18:00,2024-04-02,18,13800,12690,1060,
2024-04-02T19:00,2024-04-02,19,14750,13586,1112,
2024-04-02T20:00,2024-04-02,20,14800,13629,1118,
2024-04-02T21:00,2024-04-02,21,15000,13707,1235,evening
2024-04-02T22:00,2024-04-02,22,15100,14008,1043,
2024-04-02T23:00,2024-04-02,23,14750,13096,1580,
2024-04-03T00:00,2024-04-03,0,14200,12577,1550,
2024-04-03T01:00,2024-04-03,1,14200,12477,1645,
2024-04-03T02:00,2024-04-03,2,13900,12396,1436,
2024-04-03T03:00,2024-04-03,3,13750,12436,1255,
2024-04-03T04:00,2024-04-03,4,13600,12404,1142,
2024-04-03T05:00,2024-04-03,5,12950,12202,714,
2024-04-03T06:00,2024-04-03,6,12250,11719,507,
