datetime,date,hour,demand,generation,loadshed,peak
2017-06-01T00:00,2017-06-01,0,7087,7087,0,
2017-06-01T01:00,2017-06-01,1,7828,7828,0,
2017-06-01T02:00,2017-06-01,2,7739,7739,0,
2017-06-01T03:00,2017-06-01,3,7945,7945,0,
2017-06-01T04:00,2017-06-01,4,7781,7781,0,
2017-06-01T05:00,2017-06-01,5,7085,7085,0,
2017-06-01T06:00,2017-06-01,6,6505,6505,0,
2017-06-01T07:00,2017-06-01,7,6213,6213,0,
2017-06-01T08:00,2017-06-01,8,6309,6309,0,
2017-06-01T09:00,2017-06-01,9,6394,6394,0,
2017-06-01T10:00,2017-06-01,10,6739,6739,0,
2017-06-01T11:00,2017-06-01,11,6866,6866,0,
2017-06-01T12:00,2017-06-01,12,6989,6989,0,day
2017-06-01T13:00,2017-06-01,13,7229,7229,0,
2017-06-01T14:00,2017-06-01,14,7027,7027,0,
2017-06-01T15:00,2017-06-01,15,7052,7052,0,
2017-06-01T16:00,2017-06-01,16,6887,6887,0,
2017-06-01T17:00,2017-06-01,17,6639,6639,0,
2017-06-01T18:00,2017-06-01,18,6821,6821,0,
2017-06-01T19:00,2017-06-01,19,7410,7410,0,
2017-06-01T20:00,2017-06-01,20,7374,7374,0,
2017-06-01T21:00,2017-06-01,21,7652,7652,0,evening
2017-06-01T22:00,2017-06-01,22,7753,7753,0,
2017-06-01T23:00,2017-06-01,23,7450,7450,0,
2017-06-02T00:00,2017-06-02,0,7224,7224,0,
2017-06-02T01:00,2017-06-02,1,6851,6851,0,
2017-06-02T02:00,2017-06-02,2,6722,6722,0,
2017-06-02T03:00,2017-06-02,3,6908,6908,0,
2017-06-02T04:00,2017-06-02,4,6627,6627,0,
2017-06-02T05:00,2017-06-02,5,5973,5973,0,
2017-06-02T06:00,2017-06-02,6,5628,5628,0,
2017-06-02T07:00,2017-06-02,7,5445,5445,0,
2017-06-02T08:00,2017-06-02,8,5388,5388,0,
2017-06-02T09:00,2017-06-02,9,5612,5612,0,
2017-06-02T10:00,2017-06-02,10,5811,5811,0,
2017-06-02T11:00,2017-06-02,11,5920,5920,0,
2017-06-02T12:00,2017-06-02,12,6186,6186,0,day
2017-06-02T13:00,2017-06-02,13,6397,6397,0,
2017-06-02T14:00,2017-06-02,14,6503,6503,0,
2017-06-02T15:00,2017-06-02,15,6866,6866,0,
2017-06-02T16:00,2017-06-02,16,6904,6904,0,
2017-06-02T17:00,2017-06-02,17,6892,6892,0,
2017-06-02T18:00,2017-06-02,18,6705,6705,0,
2017-06-02T19:00,2017-06-02,19,7513,7513,0,
2017-06-02T20:00,2017-06-02,20,7565,7565,0,evening
2017-06-02T21:00,2017-06-02,21,7069,7069,0,
2017-06-02T22:00,2017-06-02,22,7156,7156,0,
2017-06-02T23:00,2017-06-02,23,7321,7321,0,
2017-06-03T00:00,2017-06-03,0,8285,8285,0,
2017-06-03T01:00,2017-06-03,1,7063,7063,0,
2017-06-03T02:00,2017-06-03,2,7134,7134,0,
2017-06-03T03:00,2017-06-03,3,7349,7349,0,
2017-06-03T04:00,2017-06-03,4,7210,7210,0,
2017-06-03T05:00,2017-06-03,5,6468,6468,0,
2017-06-03T06:00,2017-06-03,6,6022,6022,0,
2017-06-03T07:00,2017-06-03,7,6166,6166,0,
2017-06-03T08:00,2017-06-03,8,6493,6493,0,
2017-06-03T09:00,2017-06-03,9,6724,6724,0,
2017-06-03T10:00,2017-06-03,10,7005,7005,0,
2017-06-03T11:00,2017-06-03,11,6907,6907,0,
2017-06-03T12:00,2017-06-03,12,7202,7202,0,day
2017-06-03T13:00,2017-06-03,13,7440,7440,0,
2017-06-03T14:00,2017-06-03,14,7712,7712,0,
2017-06-03T15:00,2017-06-03,15,7876,7876,0,
2017-06-03T16:00,2017-06-03,16,7940,7940,0,
2017-06-03T17:00,2017-06-03,17,7912,7912,0,
2017-06-03T18:00,2017-06-03,18,7714,7714,0,
2017-06-03T19:00,2017-06-03,19,9089,9089,0,evening
2017-06-03T20:00,2017-06-03,20,8792,8792,0,
2017-06-03T21:00,2017-06-03,21,8471,8471,0,
2017-06-03T22:00,2017-06-03,22,8363,8363,0,
2017-06-03T23:00,2017-06-03,23,8175,8175,0,
2017-06-04T01:00,2017-06-04,1,8037,8037,0,
2017-06-04T02:00,2017-06-04,2,7911,7911,0,
2017-06-04T03:00,2017-06-04,3,8184,8184,0,
2017-06-04T04:00,2017-06-04,4,7767,7767,0,
2017-06-04T05:00,2017-06-04,5,7149,7149,0,
2017-06-04T06:00,2017-06-04,6,6777,6777,0,
2017-06-04T07:00,2017-06-04,7,6805,6805,0,
2017-06-04T08:00,2017-06-04,8,6877,6877,0,
2017-06-04T09:00,2017-06-04,9,6982,6982,0,
2017-06-04T10:00,2017-06-04,10,7214,7214,0,
2017-06-04T11:00,2017-06-04,11,7193,7193,0,
2017-06-04T12:00,2017-06-04,12,7294,7294,0,day
2017-06-04T13:00,2017-06-04,13,7297,7297,0,
2017-06-04T14:00,2017-06-04,14,7642,7642,0,
2017-06-04T15:00,2017-06-04,15,7887,7887,0,
2017-06-04T16:00,2017-06-04,16,7948,7948,0,
2017-06-04T17:00,2017-06-04,17,7718,7718,0,
2017-06-04T18:00,2017-06-04,18,7481,7481,0,
2017-06-04T19:00,2017-06-04,19,8699,8699,0,
2017-06-04T20:00,2017-06-04,20,8692,8692,0,
2017-06-04T21:00,2017-06-04,21,8823,8823,0,evening
2017-06-05T00:00,2017-06-05,0,8035,8035,0,
2017-06-05T08:00,2017-06-05,8,6941,6941,0,
2017-06-05T09:00,2017-06-05,9,7204,7204,0,
2017-06-05T10:00,2017-06-05,10,7599,7599,0,
2017-06-05T11:00,2017-06-05,11,7765,7765,0,day
2017-06-05T12:00,2017-06-05,12,7609,7609,0,
2017-06-05T13:00,2017-06-05,13,7645,7645,0,
2017-06-05T14:00,2017-06-05,14,6961,6961,0,
2017-06-05T15:00,2017-06-05,15,6538,6538,0,
2017-06-05T16:00,2017-06-05,16,6435,6435,0,
2017-06-05T17:00,2017-06-05,17,6309,6309,0,
2017-06-05T18:00,2017-06-05,18,6582,6582,0,
2017-06-05T19:00,2017-06-05,19,7966,7966,0,
2017-06-05T20:00,2017-06-05,20,7953,7953,0,
2017-06-05T21:00,2017-06-05,21,8336,8336,0,
2017-06-05T22:00,2017-06-05,22,8298,8298,0,
2017-06-05T23:00,2017-06-05,23,8194,8194,0,
2017-06-06T00:00,2017-06-06,0,9164,9164,0,
2017-06-06T01:00,2017-06-06,1,7704,7704,0,
2017-06-06T02:00,2017-06-06,2,7632,7632,0,
2017-06-06T03:00,2017-06-06,3,7683,7683,0,
2017-06-06T04:00,2017-06-06,4,7205,7205,0,
2017-06-06T05:00,2017-06-06,5,6568,6568,0,
2017-06-06T06:00,2017-06-06,6,6058,6058,0,
2017-06-06T07:00,2017-06-06,7,6271,6271,0,
2017-06-06T08:00,2017-06-06,8,6618,6618,0,
2017-06-06T09:00,2017-06-06,9,7279,7279,0,
2017-06-06T10:00,2017-06-06,10,7854,7854,0,
2017-06-06T11:00,2017-06-06,11,7814,7814,0,
2017-06-06T12:00,2017-06-06,12,8061,8061,0,
2017-06-06T13:00,2017-06-06,13,8271,8271,0,
2017-06-06T14:00,2017-06-06,14,8557,8557,0,
2017-06-06T15:00,2017-06-06,15,8701,8701,0,
2017-06-06T16:00,2017-06-06,16,8541,8541,0,
2017-06-06T17:00,2017-06-06,17,8278,8278,0,
2017-06-06T18:00,2017-06-06,18,8119,8119,0,
2017-06-06T19:00,2017-06-06,19,9221,9221,0,
2017-06-06T20:00,2017-06-06,20,9112,9112,0,
2017-06-06T21:00,2017-06-06,21,9229,9229,0,evening
2017-06-06T22:00,2017-06-06,22,9276,9276,0,
2017-06-06T23:00,2017-06-06,23,9139,9139,0,
2017-06-07T00:00,2017-06-07,0,9400,9400,0,
2017-06-07T01:00,2017-06-07,1,9146,9146,0,
2017-06-07T02:00,2017-06-07,2,9044,9044,0,
2017-06-07T03:00,2017-06-07,3,9081,9081,0,
2017-06-07T04:00,2017-06-07,4,8705,8705,0,
2017-06-07T05:00,2017-06-07,5,8325,8325,0,
2017-06-07T06:00,2017-06-07,6,7867,7867,0,
2017-06-07T07:00,2017-06-07,7,7804,7804,0,
2017-06-07T08:00,2017-06-07,8,8079,8079,0,
2017-06-07T09:00,2017-06-07,9,8320,8320,0,
2017-06-07T10:00,2017-06-07,10,8408,8408,0,
2017-06-07T11:00,2017-06-07,11,8623,8623,0,
2017-06-07T12:00,2017-06-07,12,8743,8743,0,day
2017-06-07T13:00,2017-06-07,13,8508,8508,0,
2017-06-07T14:00,2017-06-07,14,8456,8456,0,
2017-06-07T15:00,2017-06-07,15,8715,8715,0,
2017-06-07T16:00,2017-06-07,16,8645,8645,0,
2017-06-07T17:00,2017-06-07,17,8566,8566,0,
2017-06-07T18:00,2017-06-07,18,8452,8452,0,
2017-06-07T19:00,2017-06-07,19,9195,9195,0,
2017-06-07T20:00,2017-06-07,20,9220,9220,0,
2017-06-07T21:00,2017-06-07,21,9479,9479,0,
2017-06-07T22:00,2017-06-07,22,9372,9372,0,
2017-06-07T23:00,2017-06-07,23,9374,9374,0,
2017-06-08T00:00,2017-06-08,0,9091,9091,0,
2017-06-08T01:00,2017-06-08,1,9329,9329,0,
2017-06-08T02:00,2017-06-08,2,9076,9076,0,
2017-06-08T03:00,2017-06-08,3,9246,9246,0,
2017-06-08T04:00,2017-06-08,4,9229,9229,0,
2017-06-08T05:00,2017-06-08,5,8549,8549,0,
2017-06-08T06:00,2017-06-08,6,7964,7964,0,
2017-06-08T07:00,2017-06-08,7,7822,7822,0,
2017-06-08T08:00,2017-06-08,8,7888,7888,0,
2017-06-08T09:00,2017-06-08,9,8165,8165,0,
2017-06-08T10:00,2017-06-08,10,8406,8406,0,
2017-06-08T11:00,2017-06-08,11,8439,8439,0,
2017-06-08T12:00,2017-06-08,12,8549,8549,0,day
2017-06-08T13:00,2017-06-08,13,8818,8818,0,
2017-06-08T14:00,2017-06-08,14,8780,8780,0,
2017-06-08T15:00,2017-06-08,15,8821,8821,0,
2017-06-08T16:00,2017-06-08,16,8659,8659,0,
2017-06-08T17:00,2017-06-08,17,8158,8158,0,
2017-06-08T18:00,2017-06-08,18,8099,8099,0,
2017-06-08T19:00,2017-06-08,19,9078,9078,0,
2017-06-08T20:00,2017-06-08,20,8972,8972,0,
2017-06-08T21:00,2017-06-08,21,9111,9111,0,evening
2017-06-08T22:00,2017-06-08,22,9031,9031,0,
2017-06-08T23:00,2017-06-08,23,9090,9090,0,
2017-06-09T00:00,2017-06-09,0,8872,8872,0,
2017-06-09T01:00,2017-06-09,1,8914,8914,0,
2017-06-09T02:00,2017-06-09,2,8862,8862,0,
2017-06-09T03:00,2017-06-09,3,8917,8917,0,
2017-06-09T04:00,2017-06-09,4,8641,8641,0,
2017-06-09T05:00,2017-06-09,5,8102,8102,0,
2017-06-09T06:00,2017-06-09,6,7557,7557,0,
2017-06-09T07:00,2017-06-09,7,7240,7240,0,
2017-06-09T08:00,2017-06-09,8,6986,6986,0,
2017-06-09T09:00,2017-06-09,9,7174,7174,0,
2017-06-09T10:00,2017-06-09,10,7355,7355,0,
2017-06-09T11:00,2017-06-09,11,7361,7361,0,
2017-06-09T12:00,2017-06-09,12,7461,7461,0,day
2017-06-09T13:00,2017-06-09,13,7470,7470,0,
2017-06-09T14:00,2017-06-09,14,7582,7582,0,
2017-06-09T15:00,2017-06-09,15,7790,7790,0,
2017-06-09T16:00,2017-06-09,16,7791,7791,0,
2017-06-09T17:00,2017-06-09,17,7750,7750,0,
2017-06-09T18:00,2017-06-09,18,7529,7529,0,
2017-06-09T19:00,2017-06-09,19,8746,8746,0,
2017-06-09T20:00,2017-06-09,20,8813,8813,0,
2017-06-09T21:00,2017-06-09,21,8973,8973,0,evening
2017-06-09T22:00,2017-06-09,22,9048,9048,0,
2017-06-09T23:00,2017-06-09,23,9027,9027,0,
2017-06-10T00:00,2017-06-10,0,9193,9193,0,
2017-06-10T01:00,2017-06-10,1,8829,8829,0,
2017-06-10T02:00,2017-06-10,2,8772,8772,0,
2017-06-10T03:00,2017-06-10,3,8793,8793,0,
2017-06-10T04:00,2017-06-10,4,8657,8657,0,
