datetime,date,hour,demand,generation,loadshed,peak
2018-08-01T00:00,2018-08-01,0,9462,9462,0,
2018-08-01T01:00,2018-08-01,1,9477,9477,0,
2018-08-01T02:00,2018-08-01,2,9147,9147,0,
2018-08-01T03:00,2018-08-01,3,8845,8845,0,
2018-08-01T04:00,2018-08-01,4,8567,8567,0,
2018-08-01T05:00,2018-08-01,5,8335,8335,0,
2018-08-01T06:00,2018-08-01,6,7652,7652,0,
2018-08-01T07:00,2018-08-01,7,7522,7522.4,0,
2018-08-01T08:00,2018-08-01,8,7766,7765.8,0,
2018-08-01T09:00,2018-08-01,9,8117,8116.5,0,
2018-08-01T10:00,2018-08-01,10,8214,8214.4,0,
2018-08-01T11:00,2018-08-01,11,8432,8432.2,0,
2018-08-01T12:00,2018-08-01,12,8570,8569.9,0,day
2018-08-01T13:00,2018-08-01,13,8622,8621.6,0,
2018-08-01T14:00,2018-08-01,14,8361,8361.4,0,
2018-08-01T15:00,2018-08-01,15,8608,8607.5,0,
2018-08-01T16:00,2018-08-01,16,8508,8507.6,0,
2018-08-01T17:00,2018-08-01,17,8316,8316.3,0,
2018-08-01T18:00,2018-08-01,18,8282,8282,0,
2018-08-01T19:00,2018-08-01,19,10115,10115,0,evening
2018-08-01T20:00,2018-08-01,20,10034,10034,0,
2018-08-01T21:00,2018-08-01,21,10054,10054,0,
2018-08-01T22:00,2018-08-01,22,9858,9858,0,
2018-08-01T23:00,2018-08-01,23,9814,9814,0,
2018-08-02T00:00,2018-08-02,0,9396,9396,0,
2018-08-02T01:00,2018-08-02,1,8890,8890,0,
2018-08-02T02:00,2018-08-02,2,8508,8508,0,
2018-08-02T03:00,2018-08-02,3,8356,8356,0,
2018-08-02T04:00,2018-08-02,4,8206,8206,0,
2018-08-02T05:00,2018-08-02,5,7999,7999,0,
2018-08-02T06:00,2018-08-02,6,7396,7396,0,
2018-08-02T07:00,2018-08-02,7,7318,7318,0,
2018-08-02T08:00,2018-08-02,8,7402,7402.1,0,
2018-08-02T09:00,2018-08-02,9,7697,7697.4,0,
2018-08-02T10:00,2018-08-02,10,8099,8099.4,0,
2018-08-02T11:00,2018-08-02,11,8199,8198.6,0,
2018-08-02T12:00,2018-08-02,12,8295,8295.1,0,
2018-08-02T13:00,2018-08-02,13,8360,8360.1,0,
2018-08-02T14:00,2018-08-02,14,8078,8078.2,0,
2018-08-02T15:00,2018-08-02,15,8219,8218.9,0,
2018-08-02T16:00,2018-08-02,16,8168,8167.5,0,
2018-08-02T17:00,2018-08-02,17,8016,8016.2,0,
2018-08-02T18:00,2018-08-02,18,7899,7899.1,0,
