datetime,date,hour,demand,supply,loadshed,peak
2025-05-01T00:00,2025-05-01,0,,,0,
2025-05-01T01:00,2025-05-01,1,,,74,
2025-05-01T02:00,2025-05-01,2,,,63,
2025-05-01T03:00,2025-05-01,3,,,60,
2025-05-01T04:00,2025-05-01,4,,,57,
2025-05-01T05:00,2025-05-01,5,,,41,
2025-05-01T06:00,2025-05-01,6,,,39,
2025-05-01T07:00,2025-05-01,7,,,0,
2025-05-01T08:00,2025-05-01,8,,,0,
2025-05-01T09:00,2025-05-01,9,,,0,
2025-05-01T10:00,2025-05-01,10,,,0,
2025-05-01T11:00,2025-05-01,11,,,0,
2025-05-01T12:00,2025-05-01,12,,,0,day
2025-05-01T13:00,2025-05-01,13,,,0,
2025-05-01T14:00,2025-05-01,14,,,0,
2025-05-01T15:00,2025-05-01,15,,,0,
2025-05-01T16:00,2025-05-01,16,,,0,
2025-05-01T17:00,2025-05-01,17,,,0,
2025-05-01T18:00,2025-05-01,18,,,0,
2025-05-01T19:00,2025-05-01,19,,,0,
2025-05-01T20:00,2025-05-01,20,,,0,
2025-05-01T21:00,2025-05-01,21,,,0,evening
2025-05-01T22:00,2025-05-01,22,,,0,
2025-05-01T23:00,2025-05-01,23,,,0,
2025-05-02T00:00,2025-05-02,0,,,0,
2025-05-02T01:00,2025-05-02,1,,,0,
2025-05-02T02:00,2025-05-02,2,,,0,
2025-05-02T03:00,2025-05-02,3,,,0,
2025-05-02T04:00,2025-05-02,4,,,0,
2025-05-02T05:00,2025-05-02,5,,,0,
2025-05-02T06:00,2025-05-02,6,,,0,
2025-05-02T07:00,2025-05-02,7,,,0,
2025-05-02T08:00,2025-05-02,8,,,0,
2025-05-02T09:00,2025-05-02,9,,,0,
2025-05-02T10:00,2025-05-02,10,,,0,
2025-05-02T11:00,2025-05-02,11,,,0,
2025-05-02T12:00,2025-05-02,12,,,32,day
2025-05-02T13:00,2025-05-02,13,,,79,
2025-05-02T14:00,2025-05-02,14,,,93,
2025-05-02T15:00,2025-05-02,15,,,82,
2025-05-02T16:00,2025-05-02,16,,,75,
2025-05-02T17:00,2025-05-02,17,,,53,
2025-05-02T18:00,2025-05-02,18,,,50,
2025-05-02T19:00,2025-05-02,19,,,0,evening
2025-05-02T20:00,2025-05-02,20,,,0,
2025-05-02T21:00,2025-05-02,21,,,0,
2025-05-02T22:00,2025-05-02,22,,,0,
2025-05-02T23:00,2025-05-02,23,,,0,
2025-05-03T00:00,2025-05-03,0,,,0,
2025-05-03T01:00,2025-05-03,1,,,0,
2025-05-03T02:00,2025-05-03,2,,,0,
2025-05-03T03:00,2025-05-03,3,,,0,
2025-05-03T04:00,2025-05-03,4,,,0,
2025-05-03T05:00,2025-05-03,5,,,0,
2025-05-03T06:00,2025-05-03,6,,,0,
2025-05-03T07:00,2025-05-03,7,,,0,
2025-05-03T08:00,2025-05-03,8,,,0,
2025-05-03T09:00,2025-05-03,9,,,0,
2025-05-03T10:00,2025-05-03,10,,,0,
2025-05-03T11:00,2025-05-03,11,,,0,
2025-05-03T12:00,2025-05-03,12,,,0,day
2025-05-03T13:00,2025-05-03,13,,,29,
2025-05-03T14:00,2025-05-03,14,,,0,
2025-05-03T15:00,2025-05-03,15,,,0,
2025-05-03T16:00,2025-05-03,16,,,0,
2025-05-03T17:00,2025-05-03,17,,,0,
2025-05-03T18:00,2025-05-03,18,,,0,
2025-05-03T19:00,2025-05-03,19,,,10,
2025-05-03T20:00,2025-05-03,20,,,10,evening
2025-05-03T21:00,2025-05-03,21,,,0,
2025-05-03T22:00,2025-05-03,22,,,0,
2025-05-03T23:00,2025-05-03,23,,,0,
2025-05-04T00:00,2025-05-04,0,,,11,
2025-05-04T01:00,2025-05-04,1,,,0,
2025-05-04T02:00,2025-05-04,2,,,0,
2025-05-04T03:00,2025-05-04,3,,,0,
2025-05-04T04:00,2025-05-04,4,,,0,
2025-05-04T05:00,2025-05-04,5,,,0,
2025-05-04T06:00,2025-05-04,6,,,0,
2025-05-04T07:00,2025-05-04,7,,,0,
2025-05-04T08:00,2025-05-04,8,,,0,
2025-05-04T09:00,2025-05-04,9,,,0,
2025-05-04T10:00,2025-05-04,10,,,0,
2025-05-04T11:00,2025-05-04,11,,,0,
2025-05-04T12:00,2025-05-04,12,,,0,day
2025-05-04T13:00,2025-05-04,13,,,0,
2025-05-04T14:00,2025-05-04,14,,,0,
2025-05-04T15:00,2025-05-04,15,,,50,
2025-05-04T16:00,2025-05-04,16,,,55,
2025-05-04T17:00,2025-05-04,17,,,57,
2025-05-04T18:00,2025-05-04,18,,,55,
2025-05-04T19:00,2025-05-04,19,,,34,evening
2025-05-04T20:00,2025-05-04,20,,,0,
2025-05-04T21:00,2025-05-04,21,,,0,
2025-05-04T22:00,2025-05-04,22,,,0,
2025-05-04T23:00,2025-05-04,23,,,11,
2025-05-05T00:00,2025-05-05,0,,,96,
2025-05-05T01:00,2025-05-05,1,,,0,
2025-05-05T02:00,2025-05-05,2,,,0,
2025-05-05T03:00,2025-05-05,3,,,0,
2025-05-05T04:00,2025-05-05,4,,,0,
2025-05-05T05:00,2025-05-05,5,,,0,
2025-05-05T06:00,2025-05-05,6,,,0,
2025-05-05T07:00,2025-05-05,7,,,0,
2025-05-05T08:00,2025-05-05,8,,,0,
2025-05-05T09:00,2025-05-05,9,,,0,
2025-05-05T10:00,2025-05-05,10,,,0,
2025-05-05T11:00,2025-05-05,11,,,43,
2025-05-05T12:00,2025-05-05,12,,,45,day
2025-05-05T13:00,2025-05-05,13,,,53,
2025-05-05T14:00,2025-05-05,14,,,34,
2025-05-05T15:00,2025-05-05,15,,,27,
2025-05-05T16:00,2025-05-05,16,,,47,
2025-05-05T17:00,2025-05-05,17,,,51,
2025-05-05T18:00,2025-05-05,18,,,45,
2025-05-05T19:00,2025-05-05,19,,,62,evening
2025-05-05T20:00,2025-05-05,20,,,54,
2025-05-05T21:00,2025-05-05,21,,,36,
2025-05-05T22:00,2025-05-05,22,,,51,
2025-05-05T23:00,2025-05-05,23,,,40,
2025-05-06T00:00,2025-05-06,0,,,0,
2025-05-06T01:00,2025-05-06,1,,,96,
2025-05-06T02:00,2025-05-06,2,,,82,
2025-05-06T03:00,2025-05-06,3,,,80,
2025-05-06T04:00,2025-05-06,4,,,74,
2025-05-06T05:00,2025-05-06,5,,,84,
2025-05-06T06:00,2025-05-06,6,,,77,
2025-05-06T07:00,2025-05-06,7,,,33,
2025-05-06T08:00,2025-05-06,8,,,25,
2025-05-06T09:00,2025-05-06,9,,,23,
2025-05-06T10:00,2025-05-06,10,,,45,
2025-05-06T11:00,2025-05-06,11,,,44,
2025-05-06T12:00,2025-05-06,12,,,44,day
2025-05-06T13:00,2025-05-06,13,,,38,
2025-05-06T14:00,2025-05-06,14,,,0,
2025-05-06T15:00,2025-05-06,15,,,0,
2025-05-06T16:00,2025-05-06,16,,,0,
2025-05-06T17:00,2025-05-06,17,,,0,
2025-05-06T18:00,2025-05-06,18,,,0,
2025-05-06T19:00,2025-05-06,19,,,32,evening
2025-05-06T20:00,2025-05-06,20,,,24,
2025-05-06T21:00,2025-05-06,21,,,0,
2025-05-06T22:00,2025-05-06,22,,,0,
2025-05-06T23:00,2025-05-06,23,,,0,
2025-05-07T00:00,2025-05-07,0,,,72,
2025-05-07T01:00,2025-05-07,1,,,0,
2025-05-07T02:00,2025-05-07,2,,,0,
2025-05-07T03:00,2025-05-07,3,,,0,
2025-05-07T04:00,2025-05-07,4,,,0,
2025-05-07T05:00,2025-05-07,5,,,0,
2025-05-07T06:00,2025-05-07,6,,,0,
2025-05-07T07:00,2025-05-07,7,,,0,
2025-05-07T08:00,2025-05-07,8,,,0,
2025-05-07T09:00,2025-05-07,9,,,0,
2025-05-07T10:00,2025-05-07,10,,,0,
2025-05-07T11:00,2025-05-07,11,,,36,
2025-05-07T12:00,2025-05-07,12,,,37,day
2025-05-07T13:00,2025-05-07,13,,,48,
2025-05-07T14:00,2025-05-07,14,,,60,
2025-05-07T15:00,2025-05-07,15,,,72,
2025-05-07T16:00,2025-05-07,16,,,59,
2025-05-07T17:00,2025-05-07,17,,,32,
2025-05-07T18:00,2025-05-07,18,,,33,
2025-05-07T19:00,2025-05-07,19,,,53,
2025-05-07T20:00,2025-05-07,20,,,67,evening
2025-05-07T21:00,2025-05-07,21,,,49,
2025-05-07T22:00,2025-05-07,22,,,109,
2025-05-07T23:00,2025-05-07,23,,,103,
2025-05-08T00:00,2025-05-08,0,,,107,
2025-05-08T01:00,2025-05-08,1,,,137,
2025-05-08T02:00,2025-05-08,2,,,123,
2025-05-08T03:00,2025-05-08,3,,,74,
2025-05-08T04:00,2025-05-08,4,,,53,
2025-05-08T05:00,2025-05-08,5,,,33,
