datetime,date,hour,demand,generation,loadshed,peak
2024-02-01T00:00,2024-02-01,0,8707,8707,0,
2024-02-01T01:00,2024-02-01,1,7744,7744,0,
2024-02-01T02:00,2024-02-01,2,7525,7525,0,
2024-02-01T03:00,2024-02-01,3,7223,7223,0,
2024-02-01T04:00,2024-02-01,4,7009,7009,0,
2024-02-01T05:00,2024-02-01,5,6958,6958,0,
2024-02-01T06:00,2024-02-01,6,7430,7430,0,
2024-02-01T07:00,2024-02-01,7,8270,8241,28,
2024-02-01T08:00,2024-02-01,8,8840,8741,95,
2024-02-01T09:00,2024-02-01,9,9490,9295,186,
2024-02-01T10:00,2024-02-01,10,9640,9418,212,
2024-02-01T11:00,2024-02-01,11,9730,9612,113,
2024-02-01T12:00,2024-02-01,12,10260,9975,272,day
2024-02-01T13:00,2024-02-01,13,10500,9938,537,
2024-02-01T14:00,2024-02-01,14,10200,9788,393,
2024-02-01T15:00,2024-02-01,15,9800,9404,378,
2024-02-01T16:00,2024-02-01,16,9400,9306,90,
2024-02-01T17:00,2024-02-01,17,9630,9514,111,
2024-02-01T18:00,2024-02-01,18,10170,10094,73,
2024-02-01T19:00,2024-02-01,19,10247,10247,0,evening
2024-02-01T20:00,2024-02-01,20,10229,10229,0,
2024-02-01T21:00,2024-02-01,21,10119,10119,0,
2024-02-01T22:00,2024-02-01,22,9590,9590,0,
2024-02-01T23:00,2024-02-01,23,9004,9004,0,
2024-02-02T00:00,2024-02-02,0,7930,7930,0,
2024-02-02T01:00,2024-02-02,1,8091,8091,0,
2024-02-02T02:00,2024-02-02,2,7732,7732,0,
2024-02-02T03:00,2024-02-02,3,7516,7516,0,
2024-02-02T04:00,2024-02-02,4,7194,7194,0,
2024-02-02T05:00,2024-02-02,5,7025,7025,0,
2024-02-02T06:00,2024-02-02,6,7361,7361,0,
2024-02-02T07:00,2024-02-02,7,7619,7619,0,
2024-02-02T08:00,2024-02-02,8,8410,8306,99,
2024-02-02T09:00,2024-02-02,9,8860,8768,88,
2024-02-02T10:00,2024-02-02,10,8750,8657,89,
2024-02-02T11:00,2024-02-02,11,8740,8653,83,
2024-02-02T12:00,2024-02-02,12,9290,9253,35,day
2024-02-02T13:00,2024-02-02,13,9660,9578,78,
2024-02-02T14:00,2024-02-02,14,8400,8366,32,
2024-02-02T15:00,2024-02-02,15,7930,7899,30,
2024-02-02T16:00,2024-02-02,16,7567,7567,0,
2024-02-02T17:00,2024-02-02,17,7700,7700,0,
2024-02-02T18:00,2024-02-02,18,8816,8816,0,
2024-02-02T19:00,2024-02-02,19,9311,9311,0,evening
2024-02-02T20:00,2024-02-02,20,9303,9303,0,
