datetime,date,hour,demand,generation,loadshed,peak
2022-05-01T00:00,2022-05-01,0,11566,11566,0,
2022-05-01T01:00,2022-05-01,1,9958,9958,0,
2022-05-01T02:00,2022-05-01,2,9283,9283,0,
2022-05-01T03:00,2022-05-01,3,9626,9626,0,
2022-05-01T04:00,2022-05-01,4,9266,9266,0,
2022-05-01T05:00,2022-05-01,5,8431,8431,0,
2022-05-01T06:00,2022-05-01,6,7573,7573,0,
2022-05-01T07:00,2022-05-01,7,7413,7413,0,
2022-05-01T08:00,2022-05-01,8,7485,7485,0,
2022-05-01T09:00,2022-05-01,9,7621,7621,0,
2022-05-01T10:00,2022-05-01,10,7908,7908,0,
2022-05-01T11:00,2022-05-01,11,8224,8224,0,
2022-05-01T12:00,2022-05-01,12,8519,8519,0,day
2022-05-01T13:00,2022-05-01,13,9250,9250,0,
2022-05-01T14:00,2022-05-01,14,9613,9613,0,
2022-05-01T15:00,2022-05-01,15,9841,9841,0,
2022-05-01T16:00,2022-05-01,16,9771,9771,0,
2022-05-01T17:00,2022-05-01,17,9614,9614,0,
2022-05-01T18:00,2022-05-01,18,9652,9652,0,
2022-05-01T19:00,2022-05-01,19,11735,11735,0,
2022-05-01T20:00,2022-05-01,20,11569,11569,0,
2022-05-01T21:00,2022-05-01,21,11978,11978,0,evening
2022-05-01T22:00,2022-05-01,22,11893,11893,0,
2022-05-01T23:00,2022-05-01,23,12006,12006,0,
2022-05-02T00:00,2022-05-02,0,10690,10690,0,
2022-05-02T01:00,2022-05-02,1,10276,10276,0,
2022-05-02T02:00,2022-05-02,2,9535,9535,0,
2022-05-02T03:00,2022-05-02,3,9106,9106,0,
2022-05-02T04:00,2022-05-02,4,8008,8008,0,
2022-05-02T05:00,2022-05-02,5,6440,6440,0,
2022-05-02T06:00,2022-05-02,6,6408,6408,0,
2022-05-02T07:00,2022-05-02,7,6409,6409,0,
2022-05-02T08:00,2022-05-02,8,6443,6443,0,
2022-05-02T09:00,2022-05-02,9,6614,6614,0,
2022-05-02T10:00,2022-05-02,10,6881,6881,0,
2022-05-02T11:00,2022-05-02,11,7159,7159,0,
2022-05-02T12:00,2022-05-02,12,7540,7540,0,day
2022-05-02T13:00,2022-05-02,13,8094,8094,0,
2022-05-02T14:00,2022-05-02,14,8817,8817,0,
2022-05-02T15:00,2022-05-02,15,8996,8996,0,
2022-05-02T16:00,2022-05-02,16,8894,8894,0,
