datetime,date,hour,demand,generation,loadshed,peak
2021-08-01T00:00,2021-08-01,0,11217,11217,0,
2021-08-01T01:00,2021-08-01,1,10450,10450,0,
2021-08-01T02:00,2021-08-01,2,9985,9985,0,
2021-08-01T03:00,2021-08-01,3,9722,9722,0,
2021-08-01T04:00,2021-08-01,4,9460,9460,0,
2021-08-01T05:00,2021-08-01,5,9363,9363,0,
2021-08-01T06:00,2021-08-01,6,8464,8464,0,
2021-08-01T07:00,2021-08-01,7,8249,8249,0,
2021-08-01T08:00,2021-08-01,8,8316,8316,0,
2021-08-01T09:00,2021-08-01,9,8761,8761,0,
2021-08-01T10:00,2021-08-01,10,8890,8890,0,
2021-08-01T11:00,2021-08-01,11,8939,8939,0,
2021-08-01T12:00,2021-08-01,12,9171,9171,0,day
2021-08-01T13:00,2021-08-01,13,9499,9499,0,
2021-08-01T14:00,2021-08-01,14,9644,9644,0,
2021-08-01T15:00,2021-08-01,15,9860,9860,0,
2021-08-01T16:00,2021-08-01,16,9459,9459,0,
2021-08-01T17:00,2021-08-01,17,8887,8887,0,
2021-08-01T18:00,2021-08-01,18,8729,8729,0,
2021-08-01T19:00,2021-08-01,19,11195,11195,0,
2021-08-01T20:00,2021-08-01,20,11293,11293,0,
2021-08-01T21:00,2021-08-01,21,11508,11508,0,evening
2021-08-01T22:00,2021-08-01,22,11583,11583,0,
2021-08-01T23:00,2021-08-01,23,11473,11473,0,
2021-08-02T00:00,2021-08-02,0,11216,11216,0,
2021-08-02T01:00,2021-08-02,1,10738,10738,0,
2021-08-02T02:00,2021-08-02,2,10518,10518,0,
2021-08-02T03:00,2021-08-02,3,10192,10192,0,
2021-08-02T04:00,2021-08-02,4,9766,9766,0,
2021-08-02T05:00,2021-08-02,5,9534,9534,0,
2021-08-02T06:00,2021-08-02,6,8786,8786,0,
2021-08-02T07:00,2021-08-02,7,8504,8504,0,
2021-08-02T08:00,2021-08-02,8,8488,8488,0,
2021-08-02T09:00,2021-08-02,9,8952,8952,0,
2021-08-02T10:00,2021-08-02,10,9241,9241,0,
2021-08-02T11:00,2021-08-02,11,9314,9314,0,
2021-08-02T12:00,2021-08-02,12,9739,9739,0,day
2021-08-02T13:00,2021-08-02,13,9955,9955,0,
2021-08-02T14:00,2021-08-02,14,9856,9856,0,
2021-08-02T15:00,2021-08-02,15,10193,10193,0,
2021-08-02T16:00,2021-08-02,16,10014,10014,0,
2021-08-02T17:00,2021-08-02,17,9432,9432,0,
2021-08-02T18:00,2021-08-02,18,8961,8961,0,
2021-08-02T19:00,2021-08-02,19,11638,11638,0,
2021-08-02T20:00,2021-08-02,20,11767,11767,0,
2021-08-02T21:00,2021-08-02,21,11788,11788,0,evening
2021-08-02T22:00,2021-08-02,22,11824,11824,0,
2021-08-02T23:00,2021-08-02,23,11691,11691,0,
